var,country,year,wb
gdp_growth,HRV,2021,12.6312741312741
gdp_growth,HRV,2020,-8.31046995309319
gdp_growth,HRV,2019,3.10247285336254
gdp_growth,HRV,2018,2.91107146210912
gdp_growth,HRV,2017,3.2840626939789
gdp_growth,HRV,2016,3.46613146011039
gdp_growth,HRV,2015,2.32056679330526
gdp_growth,HRV,2014,-0.559537666687092
gdp_growth,HRV,2013,-0.132561080066893
gdp_growth,HRV,2012,-2.23702049605232
gdp_growth,HRV,2011,-0.111527124990047
gdp_growth,HRV,2010,-1.33616285467264
gdp_growth,HUN,2024,0.709070599066038
gdp_growth,HUN,2023,-0.817107370513455
gdp_growth,HUN,2022,4.15238057779229
gdp_growth,HUN,2021,7.22291580811137
gdp_growth,HUN,2020,-4.33872540024058
gdp_growth,HUN,2019,5.07718495088933
gdp_growth,HUN,2018,5.60613813768876
gdp_growth,HUN,2017,4.12418389451805
gdp_growth,HUN,2016,2.43864141309342
gdp_growth,HUN,2015,3.65981615406955
gdp_growth,HUN,2014,4.33435364113967
gdp_growth,HUN,2013,2.03216990678146
gdp_growth,HUN,2012,-1.33948446518181
gdp_growth,HUN,2011,1.91670916599742
gdp_growth,HUN,2010,1.06795068152046
gdp_growth,IRL,2024,2.59946721553708
gdp_growth,IRL,2023,-2.53637409313261
gdp_growth,IRL,2022,7.51113888415304
gdp_growth,IRL,2021,16.2581881158197
gdp_growth,IRL,2020,7.15369505735335
gdp_growth,IRL,2019,4.97288003766816
gdp_growth,IRL,2018,7.68865937437435
gdp_growth,IRL,2017,10.1088576065965
gdp_growth,IRL,2016,1.22271661130947
gdp_growth,IRL,2015,24.6239856364006
gdp_growth,IRL,2014,9.38579335130922
gdp_growth,IRL,2013,2.1929375750029
gdp_growth,IRL,2012,-0.40502941658977
gdp_growth,IRL,2011,1.60886648916944
gdp_growth,IRL,2010,1.68297175486512
gdp_growth,ITA,2024,0.783039135276795
gdp_growth,ITA,2023,0.922796543670316
gdp_growth,ITA,2022,4.82117669913565
gdp_growth,ITA,2021,8.93106210800055
gdp_growth,ITA,2020,-8.86822122185345
gdp_growth,ITA,2019,0.429162533780342
gdp_growth,ITA,2018,0.826646712344115
gdp_growth,ITA,2017,1.60369995294101
gdp_growth,ITA,2016,1.23622108511661
gdp_growth,ITA,2015,0.885667635240807
gdp_growth,ITA,2014,-0.00138761730454462
gdp_growth,ITA,2013,-1.81802510749792
gdp_growth,ITA,2012,-3.12523877282996
gdp_growth,ITA,2011,0.695463154440176
gdp_growth,ITA,2010,1.52910573247101
gdp_growth,LTU,2024,3.03019543767596
gdp_growth,LTU,2023,0.739537398185803
gdp_growth,LTU,2022,2.46532013155011
gdp_growth,LTU,2021,6.39481772930206
gdp_growth,LTU,2020,0.0428158336981426
gdp_growth,LTU,2019,4.67735183530451
gdp_growth,LTU,2018,4.91836780106811
gdp_growth,LTU,2017,4.61224310312809
gdp_growth,LTU,2016,2.67192215053329
gdp_growth,LTU,2015,2.83280643343234
gdp_growth,LTU,2014,3.7725437958099
gdp_growth,LTU,2013,4.04691318575325
gdp_growth,LTU,2012,4.38290584355157
gdp_growth,LTU,2011,6.32363664821298
gdp_growth,LTU,2010,0.427199566550769
gdp_growth,LUX,2024,0.358614003982225
gdp_growth,LUX,2023,0.0994370594039111
gdp_growth,LUX,2022,-1.09741256293819
gdp_growth,LUX,2021,6.92973270801744
gdp_growth,LUX,2020,-0.510051634039826
gdp_growth,LUX,2019,2.74932091920692
gdp_growth,LUX,2018,1.61129891211624
gdp_growth,LUX,2017,1.31711942298405
gdp_growth,LUX,2016,4.97819047122638
gdp_growth,LUX,2015,2.26836572735107
gdp_growth,LUX,2014,2.62308838097542
gdp_growth,LUX,2013,3.17168513780955
gdp_growth,LUX,2012,1.64971134354685
gdp_growth,LUX,2011,1.0442860057217
gdp_growth,LUX,2010,3.76040578658925
gdp_growth,LVA,2024,-0.0370556648288982
gdp_growth,LVA,2023,-0.941606068823631
gdp_growth,LVA,2022,1.90853419029801
gdp_growth,LVA,2021,6.94254173062592
gdp_growth,LVA,2020,-3.46922750780554
gdp_growth,LVA,2019,0.675372771884227
gdp_growth,LVA,2018,4.30971286294503
gdp_growth,LVA,2017,3.39894872623931
gdp_growth,LVA,2016,2.55168601974034
gdp_growth,LVA,2015,3.78336712084972
gdp_growth,LVA,2014,2.0949597710559
gdp_growth,LVA,2013,2.09609028156248
gdp_growth,LVA,2012,7.30524057200897
gdp_growth,LVA,2011,3.03634482668815
gdp_growth,LVA,2010,-3.66125859554762
gdp_growth,MDA,2024,0.270670455512573
gdp_growth,MDA,2023,1.18802067937429
gdp_growth,MDA,2022,-4.64785101037361
gdp_growth,MDA,2021,13.9299997889786
gdp_growth,MDA,2020,-8.27597831976949
gdp_growth,MDA,2019,3.5523140853476
gdp_growth,MDA,2018,4.07559546585034
gdp_growth,MDA,2017,4.17561205106279
gdp_growth,MDA,2016,4.64601436259409
gdp_growth,MDA,2015,-0.338235622387202
gdp_growth,MDA,2014,4.99962585407656
gdp_growth,MDA,2013,9.0438656074181
gdp_growth,MDA,2012,-0.589733954762579
gdp_growth,MDA,2011,5.81816614684824
gdp_growth,MDA,2010,7.10000010705836
gdp_growth,MLT,2024,6.21275996991034
gdp_growth,MLT,2023,10.6340558017004
gdp_growth,MLT,2022,2.59276776884379
gdp_growth,MLT,2021,13.3509818925498
gdp_growth,MLT,2020,-3.45728232537419
gdp_growth,MLT,2019,4.0850557312243
gdp_growth,MLT,2018,7.18921425536917
gdp_growth,MLT,2017,12.9713425287845
gdp_growth,MLT,2016,4.07800422216982
gdp_growth,MLT,2015,9.62070302842181
gdp_growth,MLT,2014,7.6313628225042
gdp_growth,MLT,2013,6.29233378116625
gdp_growth,MLT,2012,4.10167460261891
gdp_growth,MLT,2011,0.992201768011597
gdp_growth,MLT,2010,6.19734978656928
gdp_growth,NLD,2024,1.07383137319854
gdp_growth,NLD,2023,-0.598061017580278
gdp_growth,NLD,2022,5.00723453395074
gdp_growth,NLD,2021,6.27683593745216
gdp_growth,NLD,2020,-3.86799714191608
gdp_growth,NLD,2019,2.3001616053659
gdp_growth,NLD,2018,2.25873158164956
gdp_growth,NLD,2017,2.78150834679987
gdp_growth,NLD,2016,2.42428065449427
gdp_growth,NLD,2015,2.12064007193544
gdp_growth,NLD,2014,1.61255885112396
gdp_growth,NLD,2013,-0.0302410184270769
gdp_growth,NLD,2012,-0.977826121310997
gdp_growth,NLD,2011,1.77330320575034
gdp_growth,NLD,2010,1.31935287897116
gdp_growth,POL,2024,3.02841630700273
gdp_growth,POL,2023,0.249610834017872
gdp_growth,POL,2022,5.25545697386036
gdp_growth,POL,2021,6.92718266052501
gdp_growth,POL,2020,-2.03556882399977
gdp_growth,POL,2019,4.58045817256199
gdp_growth,POL,2018,6.2458584723942
gdp_growth,POL,2017,5.15245773325907
gdp_growth,POL,2016,3.03117767594847
gdp_growth,POL,2015,4.43176700264478
gdp_growth,POL,2014,3.92050862390032
gdp_growth,POL,2013,0.684240607051805
gdp_growth,POL,2012,1.51178167644575
gdp_growth,POL,2011,5.25546256612796
gdp_growth,POL,2010,3.16892748258036
gdp_growth,PRT,2024,2.21459232301109
gdp_growth,PRT,2023,3.09998745904281
gdp_growth,PRT,2022,6.98584137580278
gdp_growth,PRT,2021,5.55875672070374
gdp_growth,PRT,2020,-8.20463159324387
gdp_growth,PRT,2019,2.74568432648596
gdp_growth,PRT,2018,2.94628343449202
gdp_growth,PRT,2017,3.31472008175986
gdp_growth,PRT,2016,2.00414129666575
gdp_growth,PRT,2015,1.58979803702681
gdp_growth,PRT,2014,0.741391420706506
gdp_growth,PRT,2013,-0.984106574148328
gdp_growth,PRT,2012,-4.05090267621935
gdp_growth,PRT,2011,-1.71352745905065
gdp_growth,PRT,2010,1.73762453640036
gdp_growth,ROU,2024,0.916003764382594
gdp_growth,ROU,2023,2.25773416555121
gdp_growth,ROU,2022,4.18771305104109
gdp_growth,ROU,2021,5.58735072538869
gdp_growth,ROU,2020,-3.59802546034757
gdp_growth,ROU,2019,3.96028958497598
gdp_growth,ROU,2018,5.39452228185675
gdp_growth,ROU,2017,8.19547826641261
gdp_growth,ROU,2016,2.85993252302089
gdp_growth,ROU,2015,3.1570360543854
gdp_growth,ROU,2014,4.11600109267832
gdp_growth,ROU,2013,0.278771877470234
gdp_growth,ROU,2012,1.90361696799603
gdp_growth,ROU,2011,4.49558909946313
gdp_growth,ROU,2010,-3.90581157302972
gdp_growth,SVK,2024,1.93867445549446
gdp_growth,SVK,2023,2.11263633214959
gdp_growth,SVK,2022,0.544591632137454
gdp_growth,SVK,2021,5.6558588065555
gdp_growth,SVK,2020,-2.58551241733207
gdp_growth,SVK,2019,2.27589910019393
gdp_growth,SVK,2018,4.06211981896483
gdp_growth,SVK,2017,2.87473327453695
gdp_growth,SVK,2016,1.94781841524558
gdp_growth,SVK,2015,5.17687909722133
gdp_growth,SVK,2014,2.70795151449488
gdp_growth,SVK,2013,0.703323545247201
gdp_growth,SVK,2012,1.56917104702706
gdp_growth,SVK,2011,2.56242473215553
gdp_growth,SVK,2010,6.79058159142423
gdp_growth,SVN,2024,1.73139722479493
gdp_growth,SVN,2023,2.3758326648385
gdp_growth,SVN,2022,2.66850555542486
gdp_growth,SVN,2021,8.41686457725321
gdp_growth,SVN,2020,-4.08500094942896
gdp_growth,SVN,2019,3.50525332381912
gdp_growth,SVN,2018,4.37908347331195
gdp_growth,SVN,2017,5.17440215579958
gdp_growth,SVN,2016,3.03441486663654
gdp_growth,SVN,2015,2.39330621338168
gdp_growth,SVN,2014,2.76283327639742
gdp_growth,SVN,2013,-0.823776417691676
gdp_growth,SVN,2012,-2.91553782040462
gdp_growth,SVN,2011,0.655438128379743
gdp_growth,SVN,2010,1.11213719306735
gdp_growth,SWE,2024,1.01779633304398
gdp_growth,SWE,2023,-0.204061304891439
gdp_growth,SWE,2022,1.25543620445816
gdp_growth,SWE,2021,5.2258643028773
gdp_growth,SWE,2020,-1.93379704032216
gdp_growth,SWE,2019,2.60823012869524
gdp_growth,SWE,2018,1.7702553546772
gdp_growth,SWE,2017,1.88282184966646
gdp_growth,SWE,2016,2.13117914731151
gdp_growth,SWE,2015,4.38824673608589
gdp_growth,SWE,2014,2.29577238758284
gdp_growth,SWE,2013,1.13766671801426
gdp_growth,SWE,2012,-0.414397702454409
gdp_growth,SWE,2011,3.16388567406926
gdp_growth,SWE,2010,5.75076477579255
gdp_growth,UKR,2024,3.24811808426423
gdp_growth,UKR,2023,5.53473354963334
gdp_growth,UKR,2022,-28.7585842155085
gdp_growth,UKR,2021,3.44562065945944
gdp_growth,UKR,2020,-3.75281793983162
gdp_growth,UKR,2019,3.19950386354134
gdp_growth,UKR,2018,3.48836234022659
gdp_growth,UKR,2017,2.35997228099491
gdp_growth,UKR,2016,2.44098194492067
gdp_growth,UKR,2015,-9.7729872128676
gdp_growth,UKR,2014,-10.0788949840953
gdp_growth,UKR,2013,0.045439094492707
gdp_growth,UKR,2012,0.152314967200653
gdp_growth,UKR,2011,5.44528081048476
gdp_growth,UKR,2010,4.09200436668087
inflation_gdp_deflator,ARM,2024,1.40106081544975
inflation_gdp_deflator,ARM,2023,3.10027629995311
inflation_gdp_deflator,ARM,2022,7.98587852828175
inflation_gdp_deflator,ARM,2021,6.90051365787157
inflation_gdp_deflator,ARM,2020,1.80659270159933
inflation_gdp_deflator,ARM,2019,1.06562263923419
inflation_gdp_deflator,ARM,2018,2.78770951425761
inflation_gdp_deflator,ARM,2017,2.15064189848613
inflation_gdp_deflator,ARM,2016,0.268575076501392
inflation_gdp_deflator,ARM,2015,1.21390990471085
inflation_gdp_deflator,ARM,2014,2.30918242990974
inflation_gdp_deflator,ARM,2013,3.36682464224465
inflation_gdp_deflator,ARM,2012,5.34580441814725
inflation_gdp_deflator,ARM,2011,4.28154999826118
inflation_gdp_deflator,ARM,2010,7.76871548067652
inflation_gdp_deflator,AUT,2024,4.08681239792917
inflation_gdp_deflator,AUT,2023,7.1747129124039
inflation_gdp_deflator,AUT,2022,5.02343156333271
inflation_gdp_deflator,AUT,2021,1.80187299270295
inflation_gdp_deflator,AUT,2020,2.59313253599376
inflation_gdp_deflator,AUT,2019,1.47368502823586
inflation_gdp_deflator,AUT,2018,1.81047996133594
inflation_gdp_deflator,AUT,2017,0.975317906732371
inflation_gdp_deflator,AUT,2016,1.81475082333313
inflation_gdp_deflator,AUT,2015,2.29263470154871
inflation_gdp_deflator,AUT,2014,2.00674413208939
inflation_gdp_deflator,AUT,2013,1.70872288191161
inflation_gdp_deflator,AUT,2012,2.09166476490424
inflation_gdp_deflator,AUT,2011,1.81993743804168
inflation_gdp_deflator,AUT,2010,0.891338694909649
inflation_gdp_deflator,AZE,2024,-1.34423961292765
inflation_gdp_deflator,AZE,2023,-9.32261504785629
inflation_gdp_deflator,AZE,2022,37.2707211293747
inflation_gdp_deflator,AZE,2021,21.5888365787351
inflation_gdp_deflator,AZE,2020,-7.49363345867255
inflation_gdp_deflator,AZE,2019,-0.221652784964604
inflation_gdp_deflator,AZE,2018,12.1844330031831
inflation_gdp_deflator,AZE,2017,16.226204549171
inflation_gdp_deflator,AZE,2016,14.6283389647903
inflation_gdp_deflator,AZE,2015,-8.80961556609952
inflation_gdp_deflator,AZE,2014,-1.33020421239041
inflation_gdp_deflator,AZE,2013,0.413163922120958
inflation_gdp_deflator,AZE,2012,2.84498268342621
inflation_gdp_deflator,AZE,2011,24.6069496884519
inflation_gdp_deflator,AZE,2010,13.8276658365282
inflation_gdp_deflator,BEL,2024,1.88024411217241
inflation_gdp_deflator,BEL,2023,5.50779389634111
inflation_gdp_deflator,BEL,2022,6.69902524819976
inflation_gdp_deflator,BEL,2021,2.69731875410955
inflation_gdp_deflator,BEL,2020,1.59611667576401
inflation_gdp_deflator,BEL,2019,1.85424076568934
inflation_gdp_deflator,BEL,2018,1.71728236623039
inflation_gdp_deflator,BEL,2017,1.98316343604859
inflation_gdp_deflator,BEL,2016,1.89528913569444
inflation_gdp_deflator,BEL,2015,1.12183851916816
inflation_gdp_deflator,BEL,2014,0.840395740063599
inflation_gdp_deflator,BEL,2013,1.41248965471736
inflation_gdp_deflator,BEL,2012,2.20573642403188
inflation_gdp_deflator,BEL,2011,2.29252172328242
inflation_gdp_deflator,BEL,2010,1.70310444520605
inflation_gdp_deflator,BGR,2024,7.20423580050331
inflation_gdp_deflator,BGR,2023,7.99709199455781
inflation_gdp_deflator,BGR,2022,15.9184610592695
inflation_gdp_deflator,BGR,2021,6.96609956897447
inflation_gdp_deflator,BGR,2020,4.34990779928985
inflation_gdp_deflator,BGR,2019,5.28264348943156
inflation_gdp_deflator,BGR,2018,4.23528219652766
inflation_gdp_deflator,BGR,2017,4.81312201964556
inflation_gdp_deflator,BGR,2016,3.32355888853566
inflation_gdp_deflator,BGR,2015,2.94773984858946
inflation_gdp_deflator,BGR,2014,1.34078607268415
inflation_gdp_deflator,BGR,2013,0.0719574385567938
inflation_gdp_deflator,BGR,2012,1.11217130423154
inflation_gdp_deflator,BGR,2011,6.11282837292184
inflation_gdp_deflator,BGR,2010,0.764130914968717
inflation_gdp_deflator,BLR,2024,12.1668402198719
inflation_gdp_deflator,BLR,2023,8.04676215128896
inflation_gdp_deflator,BLR,2022,14.8848623635367
inflation_gdp_deflator,BLR,2021,15.3265737193908
inflation_gdp_deflator,BLR,2020,11.8774650462643
inflation_gdp_deflator,BLR,2019,8.57698909105054
inflation_gdp_deflator,BLR,2018,12.1392299880648
inflation_gdp_deflator,BLR,2017,8.62314741010877
inflation_gdp_deflator,BLR,2016,8.34191706191312
inflation_gdp_deflator,BLR,2015,16.0224937897335
inflation_gdp_deflator,BLR,2014,18.1925984572644
inflation_gdp_deflator,BLR,2013,21.2630002283286
inflation_gdp_deflator,BLR,2012,75.2416667116347
inflation_gdp_deflator,BLR,2011,70.76129097803
inflation_gdp_deflator,BLR,2010,11.3403098732787
inflation_gdp_deflator,CYP,2024,3.1220034017947
inflation_gdp_deflator,CYP,2023,5.60068698105447
inflation_gdp_deflator,CYP,2022,6.16482950856525
inflation_gdp_deflator,CYP,2021,3.03406314812496
inflation_gdp_deflator,CYP,2020,-1.20792857395175
inflation_gdp_deflator,CYP,2019,1.35009076801123
inflation_gdp_deflator,CYP,2018,1.02575360460912
inflation_gdp_deflator,CYP,2017,1.02039376290533
inflation_gdp_deflator,CYP,2016,-0.574742494242457
inflation_gdp_deflator,CYP,2015,-0.754231430452322
inflation_gdp_deflator,CYP,2014,-1.33826573105922
inflation_gdp_deflator,CYP,2013,-0.937738949964341
inflation_gdp_deflator,CYP,2012,1.67877418981877
inflation_gdp_deflator,CYP,2011,1.61625502234671
inflation_gdp_deflator,CYP,2010,1.88138203943318
inflation_gdp_deflator,CZE,2024,3.90248023036213
inflation_gdp_deflator,CZE,2023,8.59789006156055
inflation_gdp_deflator,CZE,2022,8.67110087967065
inflation_gdp_deflator,CZE,2021,4.03442637497191
inflation_gdp_deflator,CZE,2020,4.51623223406736
inflation_gdp_deflator,CZE,2019,3.8413178989087
inflation_gdp_deflator,CZE,2018,2.81335980001735
inflation_gdp_deflator,CZE,2017,1.6836205033357
inflation_gdp_deflator,CZE,2016,1.49123391004676
inflation_gdp_deflator,CZE,2015,1.23453645859612
inflation_gdp_deflator,CZE,2014,2.7067159395823
inflation_gdp_deflator,CZE,2013,1.2715877867745
inflation_gdp_deflator,CZE,2012,1.34339010085863
inflation_gdp_deflator,CZE,2011,-0.221133416037063
inflation_gdp_deflator,CZE,2010,-0.485125297413731
inflation_gdp_deflator,DEU,2024,3.1102774214087
inflation_gdp_deflator,DEU,2023,6.6911238945853
inflation_gdp_deflator,DEU,2022,6.41315910830296
inflation_gdp_deflator,DEU,2021,2.69677840082888
inflation_gdp_deflator,DEU,2020,1.75745290166456
inflation_gdp_deflator,DEU,2019,2.00929122727773
inflation_gdp_deflator,DEU,2018,1.87085953898291
inflation_gdp_deflator,DEU,2017,1.47661425586129
inflation_gdp_deflator,DEU,2016,1.25424485239203
inflation_gdp_deflator,DEU,2015,1.74443989037543
inflation_gdp_deflator,DEU,2014,1.89470416699187
inflation_gdp_deflator,DEU,2013,1.99569888138804
inflation_gdp_deflator,DEU,2012,1.43633622765856
inflation_gdp_deflator,DEU,2011,1.22973443987648
inflation_gdp_deflator,DEU,2010,0.699760025176531
inflation_gdp_deflator,DNK,2024,1.45545513933037
inflation_gdp_deflator,DNK,2023,-2.12250636567327
inflation_gdp_deflator,DNK,2022,10.3984104940467
inflation_gdp_deflator,DNK,2021,3.04435420134703
inflation_gdp_deflator,DNK,2020,2.82692168535247
inflation_gdp_deflator,DNK,2019,0.950878606508979
inflation_gdp_deflator,DNK,2018,0.593022199554014
inflation_gdp_deflator,DNK,2017,1.10061874801856
inflation_gdp_deflator,DNK,2016,0.42651293565801
inflation_gdp_deflator,DNK,2015,0.409102918740629
inflation_gdp_deflator,DNK,2014,1.01870648692126
inflation_gdp_deflator,DNK,2013,0.846911259922024
inflation_gdp_deflator,DNK,2012,2.40784261053872
inflation_gdp_deflator,DNK,2011,0.646380343342173
inflation_gdp_deflator,DNK,2010,3.18685979296221
inflation_gdp_deflator,ESP,2024,2.89236477965287
inflation_gdp_deflator,ESP,2023,6.24520480258481
inflation_gdp_deflator,ESP,2022,4.69383953106939
inflation_gdp_deflator,ESP,2021,2.55611236501613
inflation_gdp_deflator,ESP,2020,1.13391454164042
inflation_gdp_deflator,ESP,2019,1.42867123652391
inflation_gdp_deflator,ESP,2018,1.18735470237598
inflation_gdp_deflator,ESP,2017,1.25794431812474
inflation_gdp_deflator,ESP,2016,0.372182539615821
inflation_gdp_deflator,ESP,2015,0.552441816045786
inflation_gdp_deflator,ESP,2014,-0.22068679671149
inflation_gdp_deflator,ESP,2013,0.438175032697188
inflation_gdp_deflator,ESP,2012,-0.202954992229195
inflation_gdp_deflator,ESP,2011,-0.145958771821014
inflation_gdp_deflator,ESP,2010,0.292837731273394
inflation_gdp_deflator,EST,2024,3.98984389478063
inflation_gdp_deflator,EST,2023,8.6352827532792
inflation_gdp_deflator,EST,2022,16.844809078341
inflation_gdp_deflator,EST,2021,4.29149270003289
inflation_gdp_deflator,EST,2020,0.753338456718083
inflation_gdp_deflator,EST,2019,3.8226798680774
inflation_gdp_deflator,EST,2018,4.84907461768212
inflation_gdp_deflator,EST,2017,3.74109847269489
inflation_gdp_deflator,EST,2016,2.43852660721117
inflation_gdp_deflator,EST,2015,1.30643907694559
inflation_gdp_deflator,EST,2014,2.85654308393384
inflation_gdp_deflator,EST,2013,4.12395389036655
inflation_gdp_deflator,EST,2012,4.20552981379841
inflation_gdp_deflator,EST,2011,5.53917467550018
inflation_gdp_deflator,EST,2010,1.81653769106526
inflation_gdp_deflator,FIN,2024,0.717232367777584
inflation_gdp_deflator,FIN,2023,3.92171117971077
inflation_gdp_deflator,FIN,2022,6.17278075702792
inflation_gdp_deflator,FIN,2021,2.49284202465265
inflation_gdp_deflator,FIN,2020,1.63841596860614
inflation_gdp_deflator,FIN,2019,1.48185903627636
inflation_gdp_deflator,FIN,2018,1.98705901186365
inflation_gdp_deflator,FIN,2017,0.836045933090816
inflation_gdp_deflator,FIN,2016,0.05519539775689
inflation_gdp_deflator,FIN,2015,1.63270237918134
inflation_gdp_deflator,FIN,2014,1.64467051608914
inflation_gdp_deflator,FIN,2013,2.56139415952232
inflation_gdp_deflator,FIN,2012,2.94534602282646
inflation_gdp_deflator,FIN,2011,2.60092840038482
inflation_gdp_deflator,FIN,2010,0.348872946424805
inflation_gdp_deflator,FRA,2024,2.08759965215148
inflation_gdp_deflator,FRA,2023,4.99026368272813
inflation_gdp_deflator,FRA,2022,3.01818420778099
inflation_gdp_deflator,FRA,2021,1.22181614073425
inflation_gdp_deflator,FRA,2020,2.97797868174696
inflation_gdp_deflator,FRA,2019,1.21052308336793
inflation_gdp_deflator,FRA,2018,1.11459331332806
inflation_gdp_deflator,FRA,2017,0.586343157961707
inflation_gdp_deflator,FRA,2016,0.517258232209031
inflation_gdp_deflator,FRA,2015,1.13444009013935
inflation_gdp_deflator,FRA,2014,0.570795054388284
inflation_gdp_deflator,FRA,2013,0.747875807422233
inflation_gdp_deflator,FRA,2012,1.08204690089583
inflation_gdp_deflator,FRA,2011,0.851478363204762
inflation_gdp_deflator,FRA,2010,1.089446423803
inflation_gdp_deflator,GEO,2024,4.85867391433284
inflation_gdp_deflator,GEO,2023,2.94809953907664
inflation_gdp_deflator,GEO,2022,8.13545014384806
inflation_gdp_deflator,GEO,2021,10.229587650373
inflation_gdp_deflator,GEO,2020,6.84793338769904
inflation_gdp_deflator,GEO,2019,3.99568034557234
inflation_gdp_deflator,GEO,2018,3.48481628679124
inflation_gdp_deflator,GEO,2017,7.54674499838114
inflation_gdp_deflator,GEO,2016,2.27481842989697
inflation_gdp_deflator,GEO,2015,5.37742167651898
inflation_gdp_deflator,GEO,2014,4.58990448370156
inflation_gdp_deflator,GEO,2013,-0.650965016455302
inflation_gdp_deflator,GEO,2012,0.291166471422628
inflation_gdp_deflator,GEO,2011,9.17171128297396
inflation_gdp_deflator,GEO,2010,15.9058283591544
inflation_gdp_deflator,GRC,2024,3.20936406384638
inflation_gdp_deflator,GRC,2023,6.26971104079917
inflation_gdp_deflator,GRC,2022,6.28541243425478
inflation_gdp_deflator,GRC,2021,1.39275644673982
inflation_gdp_deflator,GRC,2020,-0.363959702932064
inflation_gdp_deflator,GRC,2019,0.245015781395267
inflation_gdp_deflator,GRC,2018,-0.234800451317412
inflation_gdp_deflator,GRC,2017,0.2036135315862
inflation_gdp_deflator,GRC,2016,-0.489961144384012
inflation_gdp_deflator,GRC,2015,-0.174753732642159
inflation_gdp_deflator,GRC,2014,-1.92347455777482
inflation_gdp_deflator,GRC,2013,-1.9603216018036
inflation_gdp_deflator,GRC,2012,-0.334569925784251
inflation_gdp_deflator,GRC,2011,0.976657802861098
inflation_gdp_deflator,GRC,2010,1.18092065228493
inflation_gdp_deflator,HRV,2024,4.48761487628609
inflation_gdp_deflator,HRV,2023,12.870303820317
inflation_gdp_deflator,HRV,2022,8.0097126152175
inflation_gdp_deflator,HRV,2021,2.0810342109412
inflation_gdp_deflator,HRV,2020,0.796428912481801
inflation_gdp_deflator,HRV,2019,1.98558869883709
inflation_gdp_deflator,HRV,2018,2.02671225148859
inflation_gdp_deflator,HRV,2017,1.22924105074425
inflation_gdp_deflator,HRV,2016,0.0142096735846025
inflation_gdp_deflator,HRV,2015,0.123740124401735
inflation_gdp_deflator,HRV,2014,0.129745689649098
inflation_gdp_deflator,HRV,2013,0.738572400563456
inflation_gdp_deflator,HRV,2012,1.4097508285585
inflation_gdp_deflator,HRV,2011,1.67118441203004
inflation_gdp_deflator,HRV,2010,0.920955278990149
inflation_gdp_deflator,HUN,2024,7.57999001730845
inflation_gdp_deflator,HUN,2023,14.9923041737904
inflation_gdp_deflator,HUN,2022,13.9678909516068
inflation_gdp_deflator,HUN,2021,6.16694892296121
inflation_gdp_deflator,HUN,2020,6.42661364413084
inflation_gdp_deflator,HUN,2019,4.75293653395626
inflation_gdp_deflator,HUN,2018,4.84538395103071
inflation_gdp_deflator,HUN,2017,4.03729273738615
inflation_gdp_deflator,HUN,2016,1.32255007729512
inflation_gdp_deflator,HUN,2015,2.81115788673696
inflation_gdp_deflator,HUN,2014,3.69012110404373
inflation_gdp_deflator,HUN,2013,2.83480957212036
inflation_gdp_deflator,HUN,2012,2.87712453550428
inflation_gdp_deflator,HUN,2011,1.92745966857339
inflation_gdp_deflator,HUN,2010,2.53120833175369
inflation_gdp_deflator,IRL,2024,4.53690860398667
inflation_gdp_deflator,IRL,2023,3.39258154333999
inflation_gdp_deflator,IRL,2022,8.00407718550366
inflation_gdp_deflator,IRL,2021,1.04875097676076
inflation_gdp_deflator,IRL,2020,-2.06419100307969
inflation_gdp_deflator,IRL,2019,3.39701463997982
inflation_gdp_deflator,IRL,2018,0.921717914808411
inflation_gdp_deflator,IRL,2017,1.49398382531361
inflation_gdp_deflator,IRL,2016,0.11646501817107
inflation_gdp_deflator,IRL,2015,8.91781250799578
inflation_gdp_deflator,IRL,2014,0.259310565967979
inflation_gdp_deflator,IRL,2013,1.33716015656439
inflation_gdp_deflator,IRL,2012,2.43747909951173
inflation_gdp_deflator,IRL,2011,1.86791206145536
inflation_gdp_deflator,IRL,2010,-2.9689268813618
inflation_gdp_deflator,ITA,2024,1.96841034856486
inflation_gdp_deflator,ITA,2023,6.26000409007918
inflation_gdp_deflator,ITA,2022,3.45535917134771
inflation_gdp_deflator,ITA,2021,1.28332187292641
inflation_gdp_deflator,ITA,2020,1.57740278796771
inflation_gdp_deflator,ITA,2019,1.04700690430435
inflation_gdp_deflator,ITA,2018,1.07058151640653
inflation_gdp_deflator,ITA,2017,0.709821715080693
inflation_gdp_deflator,ITA,2016,1.24817184167345
inflation_gdp_deflator,ITA,2015,0.782776477740896
inflation_gdp_deflator,ITA,2014,0.902550708834269
inflation_gdp_deflator,ITA,2013,1.12578403623358
inflation_gdp_deflator,ITA,2012,1.70237982317502
inflation_gdp_deflator,ITA,2011,1.72878370885738
inflation_gdp_deflator,ITA,2010,0.597839702916559
inflation_gdp_deflator,LTU,2024,3.17004636967202
inflation_gdp_deflator,LTU,2023,9.97342076445898
inflation_gdp_deflator,LTU,2022,15.4437711325066
inflation_gdp_deflator,LTU,2021,6.04010883761583
inflation_gdp_deflator,LTU,2020,2.03874418596244
inflation_gdp_deflator,LTU,2019,2.37586014042606
inflation_gdp_deflator,LTU,2018,3.59301167619761
inflation_gdp_deflator,LTU,2017,4.09579153130848
inflation_gdp_deflator,LTU,2016,0.987472424308564
inflation_gdp_deflator,LTU,2015,-0.0022527821753755
inflation_gdp_deflator,LTU,2014,0.609190658206288
