freq,unit,geo,year,bb_hh,cc,lvl,gdp_pps,country
A,PC_HH,SE32,2012,84.29,SE,2,114.0,SWE
A,PC_HH,SE32,2014,84.47,SE,2,109.0,SWE
A,PC_HH,SE32,2015,85.02,SE,2,107.0,SWE
A,PC_HH,SE32,2016,81.95,SE,2,103.0,SWE
A,PC_HH,SE32,2017,100.0,SE,2,101.0,SWE
A,PC_HH,SE32,2018,80.31,SE,2,100.0,SWE
A,PC_HH,SE32,2019,97.49,SE,2,99.0,SWE
A,PC_HH,SE32,2020,91.03,SE,2,101.0,SWE
A,PC_HH,SE32,2021,90.34,SE,2,103.0,SWE
A,PC_HH,SE33,2010,78.59,SE,2,127.0,SWE
A,PC_HH,SE33,2011,85.75,SE,2,128.0,SWE
A,PC_HH,SE33,2012,86.36,SE,2,126.0,SWE
A,PC_HH,SE33,2014,85.33,SE,2,116.0,SWE
A,PC_HH,SE33,2015,90.66,SE,2,114.0,SWE
A,PC_HH,SE33,2016,84.85,SE,2,111.0,SWE
A,PC_HH,SE33,2017,96.94,SE,2,114.0,SWE
A,PC_HH,SE33,2018,89.53,SE,2,112.0,SWE
A,PC_HH,SE33,2019,96.14,SE,2,115.0,SWE
A,PC_HH,SE33,2020,87.32,SE,2,116.0,SWE
A,PC_HH,SE33,2021,82.86,SE,2,126.0,SWE
A,PC_HH,SK01,2010,57.04,SK,2,190.0,SVK
A,PC_HH,SK01,2011,57.44,SK,2,193.0,SVK
A,PC_HH,SK01,2012,79.9,SK,2,191.0,SVK
A,PC_HH,SK01,2013,72.24,SK,2,197.0,SVK
A,PC_HH,SK01,2014,77.69,SK,2,193.0,SVK
A,PC_HH,SK01,2015,77.68,SK,2,194.0,SVK
A,PC_HH,SK01,2016,84.25,SK,2,181.0,SVK
A,PC_HH,SK01,2017,83.75,SK,2,171.0,SVK
A,PC_HH,SK01,2018,87.01,SK,2,167.0,SVK
A,PC_HH,SK01,2019,82.61,SK,2,162.0,SVK
A,PC_HH,SK01,2020,89.94,SK,2,170.0,SVK
A,PC_HH,SK01,2021,96.14,SK,2,158.0,SVK
A,PC_HH,SK02,2010,47.94,SK,2,69.0,SVK
A,PC_HH,SK02,2011,60.35,SK,2,71.0,SVK
A,PC_HH,SK02,2012,70.96,SK,2,72.0,SVK
A,PC_HH,SK02,2013,73.09,SK,2,71.0,SVK
A,PC_HH,SK02,2014,75.88,SK,2,72.0,SVK
A,PC_HH,SK02,2015,76.84,SK,2,70.0,SVK
A,PC_HH,SK02,2016,77.29,SK,2,66.0,SVK
A,PC_HH,SK02,2017,75.97,SK,2,63.0,SVK
A,PC_HH,SK02,2018,79.9,SK,2,62.0,SVK
A,PC_HH,SK02,2019,80.66,SK,2,64.0,SVK
A,PC_HH,SK02,2020,84.1,SK,2,68.0,SVK
A,PC_HH,SK02,2021,89.38,SK,2,66.0,SVK
A,PC_HH,SK03,2010,42.69,SK,2,62.0,SVK
A,PC_HH,SK03,2011,51.49,SK,2,59.0,SVK
A,PC_HH,SK03,2012,67.27,SK,2,60.0,SVK
A,PC_HH,SK03,2013,65.37,SK,2,61.0,SVK
A,PC_HH,SK03,2014,74.28,SK,2,61.0,SVK
A,PC_HH,SK03,2015,77.2,SK,2,62.0,SVK
A,PC_HH,SK03,2016,73.56,SK,2,58.0,SVK
A,PC_HH,SK03,2017,76.96,SK,2,56.0,SVK
A,PC_HH,SK03,2018,75.18,SK,2,56.0,SVK
A,PC_HH,SK03,2019,78.41,SK,2,57.0,SVK
A,PC_HH,SK03,2020,83.32,SK,2,59.0,SVK
A,PC_HH,SK03,2021,90.51,SK,2,62.0,SVK
A,PC_HH,SK04,2010,53.83,SK,2,51.0,SVK
A,PC_HH,SK04,2011,51.26,SK,2,51.0,SVK
A,PC_HH,SK04,2012,74.42,SK,2,53.0,SVK
A,PC_HH,SK04,2013,69.94,SK,2,52.0,SVK
A,PC_HH,SK04,2014,78.43,SK,2,54.0,SVK
A,PC_HH,SK04,2015,78.91,SK,2,55.0,SVK
A,PC_HH,SK04,2016,80.48,SK,2,50.0,SVK
A,PC_HH,SK04,2017,82.14,SK,2,50.0,SVK
A,PC_HH,SK04,2018,77.37,SK,2,50.0,SVK
A,PC_HH,SK04,2019,80.65,SK,2,49.0,SVK
A,PC_HH,SK04,2020,84.11,SK,2,53.0,SVK
A,PC_HH,SK04,2021,87.04,SK,2,54.0,SVK
