freq,unit,geo,time,value
A,PC_HH,DE8,2013,74.95
A,PC_HH,DE8,2014,77.57
A,PC_HH,DE8,2015,84.11
A,PC_HH,DE8,2016,89.46
A,PC_HH,DE8,2017,85.31
A,PC_HH,DE8,2018,88.73
A,PC_HH,DE8,2019,89.47
A,PC_HH,DE8,2020,94.92
A,PC_HH,DE8,2021,80.09
A,PC_HH,DE9,2010,80.9
A,PC_HH,DE9,2011,80.19
A,PC_HH,DE9,2012,86.5
A,PC_HH,DE9,2013,88.81
A,PC_HH,DE9,2014,89.09
A,PC_HH,DE9,2015,90.25
A,PC_HH,DE9,2016,92.1
A,PC_HH,DE9,2017,94.9
A,PC_HH,DE9,2018,92.09
A,PC_HH,DE9,2019,95.19
A,PC_HH,DE9,2020,96.81
A,PC_HH,DE9,2021,86.79
A,PC_HH,DEA,2010,78.84
A,PC_HH,DEA,2011,80.92
A,PC_HH,DEA,2012,84.51
A,PC_HH,DEA,2013,87.38
A,PC_HH,DEA,2014,88.11
A,PC_HH,DEA,2015,88.44
A,PC_HH,DEA,2016,89.79
A,PC_HH,DEA,2017,92.57
A,PC_HH,DEA,2018,91.39
A,PC_HH,DEA,2019,94.32
A,PC_HH,DEA,2020,94.16
A,PC_HH,DEA,2021,91.01
A,PC_HH,DEB,2010,74.27
A,PC_HH,DEB,2011,77.77
A,PC_HH,DEB,2012,80.36
A,PC_HH,DEB,2013,85.23
A,PC_HH,DEB,2014,87.35
A,PC_HH,DEB,2015,89.06
A,PC_HH,DEB,2016,90.74
A,PC_HH,DEB,2017,92.58
A,PC_HH,DEB,2018,91.69
A,PC_HH,DEB,2019,93.39
A,PC_HH,DEB,2020,95.47
A,PC_HH,DEB,2021,91.21
A,PC_HH,DEC,2010,77.16
A,PC_HH,DEC,2011,73.3
A,PC_HH,DEC,2012,75.6
A,PC_HH,DEC,2013,82.94
A,PC_HH,DEC,2014,88.47
A,PC_HH,DEC,2015,90.15
A,PC_HH,DEC,2016,88.36
A,PC_HH,DEC,2017,87.3
A,PC_HH,DEC,2018,90.27
A,PC_HH,DEC,2019,95.18
A,PC_HH,DEC,2020,95.53
A,PC_HH,DEC,2021,81.35
A,PC_HH,DED,2010,65.64
A,PC_HH,DED,2011,69.08
A,PC_HH,DED,2012,74.91
A,PC_HH,DED,2013,79.44
A,PC_HH,DED,2014,82.69
A,PC_HH,DED,2015,80.02
A,PC_HH,DED,2016,88.26
A,PC_HH,DED,2017,86.2
A,PC_HH,DED,2018,86.59
A,PC_HH,DED,2019,89.89
A,PC_HH,DED,2020,92.82
A,PC_HH,DED,2021,89.17
A,PC_HH,DEE,2010,64.74
A,PC_HH,DEE,2011,70.72
A,PC_HH,DEE,2012,75.82
A,PC_HH,DEE,2013,81.33
A,PC_HH,DEE,2014,83.78
A,PC_HH,DEE,2015,86.02
A,PC_HH,DEE,2016,87.62
A,PC_HH,DEE,2017,90.54
A,PC_HH,DEE,2018,90.37
A,PC_HH,DEE,2019,94.16
A,PC_HH,DEE,2020,96.51
A,PC_HH,DEE,2021,79.34
A,PC_HH,DEF,2010,80.55
A,PC_HH,DEF,2011,78.54
A,PC_HH,DEF,2012,79.67
A,PC_HH,DEF,2013,86.38
A,PC_HH,DEF,2014,88.42
A,PC_HH,DEF,2015,89.17
A,PC_HH,DEF,2016,89.51
A,PC_HH,DEF,2017,88.28
A,PC_HH,DEF,2018,89.71
A,PC_HH,DEF,2019,95.78
A,PC_HH,DEF,2020,94.2
A,PC_HH,DEF,2021,90.44
A,PC_HH,DEG,2010,72.3
A,PC_HH,DEG,2011,75.47
A,PC_HH,DEG,2012,83.25
A,PC_HH,DEG,2013,86.7
A,PC_HH,DEG,2014,84.02
A,PC_HH,DEG,2015,87.32
A,PC_HH,DEG,2016,88.02
A,PC_HH,DEG,2017,91.41
A,PC_HH,DEG,2018,93.94
A,PC_HH,DEG,2019,93.86
A,PC_HH,DEG,2020,94.3
A,PC_HH,DEG,2021,86.36
A,PC_HH,DK,2010,80.1
A,PC_HH,DK,2011,83.89
A,PC_HH,DK,2012,84.77
A,PC_HH,DK,2013,87.19
A,PC_HH,DK,2014,85.41
A,PC_HH,DK,2015,84.2
A,PC_HH,DK,2016,91.6
A,PC_HH,DK,2017,92.1
A,PC_HH,DK,2018,90.3
A,PC_HH,DK,2019,92.53
A,PC_HH,DK,2020,92.5
A,PC_HH,DK,2021,92.47
A,PC_HH,DK0,2010,80.1
A,PC_HH,DK0,2011,83.89
A,PC_HH,DK0,2012,84.77
A,PC_HH,DK0,2013,87.19
A,PC_HH,DK0,2014,85.41
A,PC_HH,DK0,2015,84.2
A,PC_HH,DK0,2016,91.6
A,PC_HH,DK0,2017,92.1
A,PC_HH,DK0,2018,90.3
A,PC_HH,DK0,2019,92.53
A,PC_HH,DK0,2020,92.5
A,PC_HH,DK0,2021,92.47
A,PC_HH,DK01,2010,83.31
A,PC_HH,DK01,2011,85.82
A,PC_HH,DK01,2012,86.43
A,PC_HH,DK01,2013,86.87
A,PC_HH,DK01,2014,88.6
A,PC_HH,DK01,2015,83.37
A,PC_HH,DK01,2016,92.9
A,PC_HH,DK01,2017,93.1
A,PC_HH,DK01,2018,90.97
A,PC_HH,DK01,2019,93.17
A,PC_HH,DK01,2020,92.82
A,PC_HH,DK01,2021,94.48
A,PC_HH,DK02,2010,75.62
A,PC_HH,DK02,2011,82.3
A,PC_HH,DK02,2012,83.72
A,PC_HH,DK02,2013,85.81
A,PC_HH,DK02,2014,86.38
A,PC_HH,DK02,2015,86.44
A,PC_HH,DK02,2016,91.38
A,PC_HH,DK02,2017,89.06
A,PC_HH,DK02,2018,88.85
A,PC_HH,DK02,2019,90.14
A,PC_HH,DK02,2020,91.84
A,PC_HH,DK02,2021,91.25
A,PC_HH,DK03,2010,80.2
A,PC_HH,DK03,2011,80.11
A,PC_HH,DK03,2012,80.92
A,PC_HH,DK03,2013,84.76
A,PC_HH,DK03,2014,81.98
A,PC_HH,DK03,2015,86.56
A,PC_HH,DK03,2016,89.12
A,PC_HH,DK03,2017,92.34
A,PC_HH,DK03,2018,88.18
A,PC_HH,DK03,2019,92.47
A,PC_HH,DK03,2020,93.77
A,PC_HH,DK03,2021,90.47
A,PC_HH,DK04,2010,79.4
A,PC_HH,DK04,2011,84.98
A,PC_HH,DK04,2012,87.34
A,PC_HH,DK04,2013,89.6
A,PC_HH,DK04,2014,86.01
A,PC_HH,DK04,2015,83.42
A,PC_HH,DK04,2016,91.85
A,PC_HH,DK04,2017,92.2
A,PC_HH,DK04,2018,92.0
A,PC_HH,DK04,2019,93.44
A,PC_HH,DK04,2020,92.68
A,PC_HH,DK04,2021,93.39
A,PC_HH,DK05,2010,77.24
A,PC_HH,DK05,2011,85.72
A,PC_HH,DK05,2012,84.66
A,PC_HH,DK05,2013,89.3
A,PC_HH,DK05,2014,79.73
A,PC_HH,DK05,2015,80.6
A,PC_HH,DK05,2016,92.27
A,PC_HH,DK05,2017,92.21
A,PC_HH,DK05,2018,90.88
A,PC_HH,DK05,2019,91.9
A,PC_HH,DK05,2020,89.5
A,PC_HH,DK05,2021,89.41
A,PC_HH,EE,2010,63.64
A,PC_HH,EE,2011,64.94
A,PC_HH,EE,2012,73.04
A,PC_HH,EE,2013,78.42
A,PC_HH,EE,2014,81.2
A,PC_HH,EE,2015,86.91
A,PC_HH,EE,2016,85.29
A,PC_HH,EE,2017,87.36
A,PC_HH,EE,2018,89.29
A,PC_HH,EE,2019,90.0
A,PC_HH,EE,2020,89.11
A,PC_HH,EE,2021,90.87
A,PC_HH,EE0,2010,63.64
A,PC_HH,EE0,2011,64.94
A,PC_HH,EE0,2012,73.04
A,PC_HH,EE0,2013,78.42
A,PC_HH,EE0,2014,81.2
A,PC_HH,EE0,2015,86.91
A,PC_HH,EE0,2016,85.29
A,PC_HH,EE0,2017,87.36
A,PC_HH,EE0,2018,89.29
A,PC_HH,EE0,2019,90.0
A,PC_HH,EE0,2020,89.11
A,PC_HH,EE0,2021,90.87
A,PC_HH,EE00,2010,63.64
A,PC_HH,EE00,2011,64.94
A,PC_HH,EE00,2012,73.04
A,PC_HH,EE00,2013,78.42
A,PC_HH,EE00,2014,81.2
A,PC_HH,EE00,2015,86.91
A,PC_HH,EE00,2016,85.29
A,PC_HH,EE00,2017,87.36
A,PC_HH,EE00,2018,89.29
A,PC_HH,EE00,2019,90.0
A,PC_HH,EE00,2020,89.11
A,PC_HH,EE00,2021,90.87
A,PC_HH,EL,2010,41.18
A,PC_HH,EL,2011,45.38
A,PC_HH,EL,2012,50.5
A,PC_HH,EL,2013,55.02
A,PC_HH,EL,2014,64.66
A,PC_HH,EL,2015,67.1
A,PC_HH,EL,2016,68.06
A,PC_HH,EL,2017,70.64
A,PC_HH,EL,2018,76.13
A,PC_HH,EL,2019,78.06
A,PC_HH,EL,2020,79.96
A,PC_HH,EL,2021,84.98
A,PC_HH,EL1,2010,32.49
A,PC_HH,EL1,2011,41.19
A,PC_HH,EL2,2010,33.69
A,PC_HH,EL2,2011,33.61
A,PC_HH,EL3,2010,51.36
A,PC_HH,EL3,2011,53.21
A,PC_HH,EL3,2012,61.26
A,PC_HH,EL3,2013,67.81
A,PC_HH,EL3,2014,70.04
A,PC_HH,EL3,2015,74.43
A,PC_HH,EL3,2016,76.96
A,PC_HH,EL3,2017,80.41
A,PC_HH,EL3,2018,85.21
A,PC_HH,EL3,2019,83.07
A,PC_HH,EL3,2020,83.45
A,PC_HH,EL3,2021,90.75
A,PC_HH,EL4,2010,35.84
A,PC_HH,EL4,2011,45.28
A,PC_HH,EL4,2012,40.6
A,PC_HH,EL4,2013,47.44
A,PC_HH,EL4,2014,67.43
A,PC_HH,EL4,2015,64.09
A,PC_HH,EL4,2016,68.62
A,PC_HH,EL4,2017,69.03
A,PC_HH,EL4,2018,68.91
A,PC_HH,EL4,2019,68.07
A,PC_HH,EL4,2020,78.39
A,PC_HH,EL4,2021,82.5
A,PC_HH,EL5,2012,47.67
A,PC_HH,EL5,2013,48.68
A,PC_HH,EL5,2014,60.69
A,PC_HH,EL5,2015,65.62
A,PC_HH,EL5,2016,66.08
A,PC_HH,EL5,2017,64.9
A,PC_HH,EL5,2018,72.91
A,PC_HH,EL5,2019,78.43
A,PC_HH,EL5,2020,81.45
A,PC_HH,EL5,2021,81.18
A,PC_HH,EL6,2012,38.89
A,PC_HH,EL6,2013,43.23
A,PC_HH,EL6,2014,59.72
A,PC_HH,EL6,2015,58.65
A,PC_HH,EL6,2016,56.16
A,PC_HH,EL6,2017,63.45
A,PC_HH,EL6,2018,69.69
A,PC_HH,EL6,2019,74.88
A,PC_HH,EL6,2020,73.81
A,PC_HH,EL6,2021,81.96
A,PC_HH,ES,2010,56.15
A,PC_HH,ES,2011,60.75
A,PC_HH,ES,2012,65.47
A,PC_HH,ES,2013,68.83
A,PC_HH,ES,2014,73.02
A,PC_HH,ES,2015,77.82
A,PC_HH,ES,2016,81.16
A,PC_HH,ES,2017,82.68
A,PC_HH,ES,2018,86.12
A,PC_HH,ES,2019,91.17
A,PC_HH,ES,2020,95.28
A,PC_HH,ES,2021,95.91
A,PC_HH,ES1,2010,49.39
A,PC_HH,ES1,2011,54.85
A,PC_HH,ES1,2012,63.17
A,PC_HH,ES1,2013,66.81
A,PC_HH,ES1,2014,70.33
A,PC_HH,ES1,2015,76.58
A,PC_HH,ES1,2016,78.28
A,PC_HH,ES1,2017,79.55
A,PC_HH,ES1,2018,82.89
A,PC_HH,ES1,2019,89.16
A,PC_HH,ES1,2020,92.57
A,PC_HH,ES1,2021,93.7
A,PC_HH,ES11,2010,45.95
A,PC_HH,ES11,2011,51.02
A,PC_HH,ES11,2012,61.64
A,PC_HH,ES11,2013,63.87
A,PC_HH,ES11,2014,69.06
A,PC_HH,ES11,2015,75.18
A,PC_HH,ES11,2016,78.15
A,PC_HH,ES11,2017,78.41
A,PC_HH,ES11,2018,82.11
A,PC_HH,ES11,2019,88.15
A,PC_HH,ES11,2020,92.02
A,PC_HH,ES11,2021,93.16
A,PC_HH,ES12,2010,54.96
A,PC_HH,ES12,2011,59.41
A,PC_HH,ES12,2012,65.13
A,PC_HH,ES12,2013,69.79
A,PC_HH,ES12,2014,72.23
A,PC_HH,ES12,2015,78.67
A,PC_HH,ES12,2016,79.19
A,PC_HH,ES12,2017,80.75
A,PC_HH,ES12,2018,85.1
A,PC_HH,ES12,2019,90.78
A,PC_HH,ES12,2020,93.24
A,PC_HH,ES12,2021,94.31
A,PC_HH,ES13,2010,54.66
A,PC_HH,ES13,2011,63.63
A,PC_HH,ES13,2012,66.27
A,PC_HH,ES13,2013,74.23
A,PC_HH,ES13,2014,72.36
A,PC_HH,ES13,2015,78.81
A,PC_HH,ES13,2016,77.25
A,PC_HH,ES13,2017,82.4
A,PC_HH,ES13,2018,82.38
A,PC_HH,ES13,2019,90.81
A,PC_HH,ES13,2020,93.87
A,PC_HH,ES13,2021,95.01
A,PC_HH,ES2,2010,59.61
A,PC_HH,ES2,2011,62.29
A,PC_HH,ES2,2012,68.19
A,PC_HH,ES2,2013,70.03
A,PC_HH,ES2,2014,73.93
A,PC_HH,ES2,2015,79.56
A,PC_HH,ES2,2016,81.32
A,PC_HH,ES2,2017,85.34
A,PC_HH,ES2,2018,88.02
A,PC_HH,ES2,2019,91.81
A,PC_HH,ES2,2020,95.64
A,PC_HH,ES2,2021,95.81
A,PC_HH,ES21,2010,62.54
A,PC_HH,ES21,2011,64.14
A,PC_HH,ES21,2012,70.39
A,PC_HH,ES21,2013,72.59
A,PC_HH,ES21,2014,76.59
A,PC_HH,ES21,2015,82.78
A,PC_HH,ES21,2016,82.21
A,PC_HH,ES21,2017,86.31
A,PC_HH,ES21,2018,89.0
A,PC_HH,ES21,2019,91.43
A,PC_HH,ES21,2020,95.46
A,PC_HH,ES21,2021,95.53
A,PC_HH,ES22,2010,58.2
A,PC_HH,ES22,2011,62.12
A,PC_HH,ES22,2012,67.72
A,PC_HH,ES22,2013,70.55
A,PC_HH,ES22,2014,75.98
A,PC_HH,ES22,2015,79.61
A,PC_HH,ES22,2016,81.59
A,PC_HH,ES22,2017,87.69
A,PC_HH,ES22,2018,86.63
A,PC_HH,ES22,2019,94.48
A,PC_HH,ES22,2020,96.49
A,PC_HH,ES22,2021,96.19
A,PC_HH,ES23,2010,52.96
A,PC_HH,ES23,2011,55.56
A,PC_HH,ES23,2012,63.06
A,PC_HH,ES23,2013,63.37
A,PC_HH,ES23,2014,68.52
A,PC_HH,ES23,2015,74.33
A,PC_HH,ES23,2016,79.1
A,PC_HH,ES23,2017,80.06
A,PC_HH,ES23,2018,82.24
A,PC_HH,ES23,2019,90.0
A,PC_HH,ES23,2020,93.63
A,PC_HH,ES23,2021,94.95
A,PC_HH,ES24,2010,56.9
A,PC_HH,ES24,2011,60.85
A,PC_HH,ES24,2012,65.91
A,PC_HH,ES24,2013,67.0
A,PC_HH,ES24,2014,69.75
A,PC_HH,ES24,2015,75.34
A,PC_HH,ES24,2016,80.22
A,PC_HH,ES24,2017,83.85
A,PC_HH,ES24,2018,88.43
A,PC_HH,ES24,2019,91.62
A,PC_HH,ES24,2020,96.0
A,PC_HH,ES24,2021,96.3
A,PC_HH,ES3,2010,65.09
A,PC_HH,ES3,2011,70.52
A,PC_HH,ES3,2012,76.55
A,PC_HH,ES3,2013,78.42
A,PC_HH,ES3,2014,82.9
A,PC_HH,ES3,2015,85.65
A,PC_HH,ES3,2016,87.54
A,PC_HH,ES3,2017,88.54
A,PC_HH,ES3,2018,91.42
A,PC_HH,ES3,2019,94.45
A,PC_HH,ES3,2020,97.07
A,PC_HH,ES3,2021,97.54
A,PC_HH,ES30,2010,65.09
A,PC_HH,ES30,2011,70.52
A,PC_HH,ES30,2012,76.55
A,PC_HH,ES30,2013,78.42
A,PC_HH,ES30,2014,82.9
A,PC_HH,ES30,2015,85.65
A,PC_HH,ES30,2016,87.54
A,PC_HH,ES30,2017,88.54
A,PC_HH,ES30,2018,91.42
A,PC_HH,ES30,2019,94.45
A,PC_HH,ES30,2020,97.07
A,PC_HH,ES30,2021,97.54
A,PC_HH,ES4,2010,47.26
A,PC_HH,ES4,2011,53.85
A,PC_HH,ES4,2012,59.89
A,PC_HH,ES4,2013,63.8
A,PC_HH,ES4,2014,65.86
A,PC_HH,ES4,2015,72.92
A,PC_HH,ES4,2016,77.4
A,PC_HH,ES4,2017,78.94
A,PC_HH,ES4,2018,80.94
A,PC_HH,ES4,2019,88.02
A,PC_HH,ES4,2020,93.71
A,PC_HH,ES4,2021,94.97
A,PC_HH,ES41,2010,45.99
A,PC_HH,ES41,2011,53.32
A,PC_HH,ES41,2012,61.71
A,PC_HH,ES41,2013,65.9
A,PC_HH,ES41,2014,67.59
A,PC_HH,ES41,2015,73.47
A,PC_HH,ES41,2016,76.54
A,PC_HH,ES41,2017,78.23
A,PC_HH,ES41,2018,82.15
A,PC_HH,ES41,2019,88.59
A,PC_HH,ES41,2020,93.89
A,PC_HH,ES41,2021,95.6
A,PC_HH,ES42,2010,50.36
A,PC_HH,ES42,2011,56.18
A,PC_HH,ES42,2012,59.39
A,PC_HH,ES42,2013,62.86
A,PC_HH,ES42,2014,65.62
A,PC_HH,ES42,2015,73.64
A,PC_HH,ES42,2016,77.95
A,PC_HH,ES42,2017,80.11
A,PC_HH,ES42,2018,80.82
A,PC_HH,ES42,2019,86.7
A,PC_HH,ES42,2020,93.23
A,PC_HH,ES42,2021,94.43
A,PC_HH,ES43,2010,44.46
A,PC_HH,ES43,2011,50.82
A,PC_HH,ES43,2012,56.43
A,PC_HH,ES43,2013,60.46
A,PC_HH,ES43,2014,62.2
A,PC_HH,ES43,2015,70.35
A,PC_HH,ES43,2016,78.35
A,PC_HH,ES43,2017,78.38
A,PC_HH,ES43,2018,78.45
A,PC_HH,ES43,2019,89.16
A,PC_HH,ES43,2020,94.2
A,PC_HH,ES43,2021,94.55
A,PC_HH,ES5,2010,59.97
A,PC_HH,ES5,2011,64.21
A,PC_HH,ES5,2012,65.48
A,PC_HH,ES5,2013,68.94
A,PC_HH,ES5,2014,74.01
A,PC_HH,ES5,2015,77.47
A,PC_HH,ES5,2016,81.31
A,PC_HH,ES5,2017,82.7
A,PC_HH,ES5,2018,87.3
A,PC_HH,ES5,2019,92.59
A,PC_HH,ES5,2020,96.17
A,PC_HH,ES5,2021,96.89
A,PC_HH,ES51,2010,65.72
A,PC_HH,ES51,2011,68.26
A,PC_HH,ES51,2012,69.34
A,PC_HH,ES51,2013,70.83
A,PC_HH,ES51,2014,76.37
A,PC_HH,ES51,2015,79.54
A,PC_HH,ES51,2016,82.26
A,PC_HH,ES51,2017,82.92
A,PC_HH,ES51,2018,87.18
A,PC_HH,ES51,2019,93.93
A,PC_HH,ES51,2020,96.58
A,PC_HH,ES51,2021,96.87
A,PC_HH,ES52,2010,50.77
A,PC_HH,ES52,2011,57.85
A,PC_HH,ES52,2012,58.82
A,PC_HH,ES52,2013,66.45
A,PC_HH,ES52,2014,69.81
A,PC_HH,ES52,2015,74.33
A,PC_HH,ES52,2016,79.94
A,PC_HH,ES52,2017,81.25
A,PC_HH,ES52,2018,86.73
A,PC_HH,ES52,2019,90.51
A,PC_HH,ES52,2020,95.71
A,PC_HH,ES52,2021,96.82
A,PC_HH,ES53,2010,63.39
A,PC_HH,ES53,2011,66.22
A,PC_HH,ES53,2012,70.44
A,PC_HH,ES53,2013,67.85
A,PC_HH,ES53,2014,77.46
A,PC_HH,ES53,2015,78.17
A,PC_HH,ES53,2016,81.17
A,PC_HH,ES53,2017,87.75
A,PC_HH,ES53,2018,90.58
A,PC_HH,ES53,2019,92.96
A,PC_HH,ES53,2020,95.61
A,PC_HH,ES53,2021,97.27
A,PC_HH,ES6,2010,51.56
A,PC_HH,ES6,2011,55.51
A,PC_HH,ES6,2012,61.55
A,PC_HH,ES6,2013,65.93
A,PC_HH,ES6,2014,70.34
A,PC_HH,ES6,2015,75.6
A,PC_HH,ES6,2016,80.08
A,PC_HH,ES6,2017,81.55
A,PC_HH,ES6,2018,84.15
A,PC_HH,ES6,2019,89.48
A,PC_HH,ES6,2020,94.65
A,PC_HH,ES6,2021,94.84
A,PC_HH,ES61,2010,51.54
A,PC_HH,ES61,2011,54.99
A,PC_HH,ES61,2012,61.34
A,PC_HH,ES61,2013,65.79
A,PC_HH,ES61,2014,69.86
A,PC_HH,ES61,2015,75.19
A,PC_HH,ES61,2016,79.85
A,PC_HH,ES61,2017,80.99
A,PC_HH,ES61,2018,83.52
A,PC_HH,ES61,2019,89.19
A,PC_HH,ES61,2020,94.65
A,PC_HH,ES61,2021,94.47
A,PC_HH,ES62,2010,50.49
A,PC_HH,ES62,2011,57.88
A,PC_HH,ES62,2012,62.21
A,PC_HH,ES62,2013,66.13
A,PC_HH,ES62,2014,72.02
A,PC_HH,ES62,2015,77.7
A,PC_HH,ES62,2016,81.0
A,PC_HH,ES62,2017,84.74
A,PC_HH,ES62,2018,87.36
A,PC_HH,ES62,2019,91.03
A,PC_HH,ES62,2020,94.38
A,PC_HH,ES62,2021,96.93
A,PC_HH,ES63,2010,62.12
A,PC_HH,ES63,2011,65.21
A,PC_HH,ES63,2012,71.25
A,PC_HH,ES63,2013,81.44
A,PC_HH,ES63,2014,81.35
A,PC_HH,ES63,2015,80.2
A,PC_HH,ES63,2016,82.61
A,PC_HH,ES63,2017,88.42
A,PC_HH,ES63,2018,91.69
A,PC_HH,ES63,2019,91.68
A,PC_HH,ES63,2020,96.01
A,PC_HH,ES63,2021,92.51
A,PC_HH,ES64,2010,67.08
A,PC_HH,ES64,2011,59.8
A,PC_HH,ES64,2012,64.46
A,PC_HH,ES64,2013,64.62
A,PC_HH,ES64,2014,81.85
A,PC_HH,ES64,2015,78.46
A,PC_HH,ES64,2016,84.96
A,PC_HH,ES64,2017,78.88
A,PC_HH,ES64,2018,88.86
A,PC_HH,ES64,2019,91.24
A,PC_HH,ES64,2020,98.86
A,PC_HH,ES64,2021,98.62
A,PC_HH,ES7,2010,54.84
A,PC_HH,ES7,2011,58.98
A,PC_HH,ES7,2012,63.04
A,PC_HH,ES7,2013,66.74
A,PC_HH,ES7,2014,71.04
A,PC_HH,ES7,2015,77.35
A,PC_HH,ES7,2016,80.67
A,PC_HH,ES7,2017,80.06
A,PC_HH,ES7,2018,86.79
A,PC_HH,ES7,2019,90.39
A,PC_HH,ES7,2020,95.75
A,PC_HH,ES7,2021,96.7
A,PC_HH,ES70,2010,54.84
A,PC_HH,ES70,2011,58.98
A,PC_HH,ES70,2012,63.04
A,PC_HH,ES70,2013,66.74
A,PC_HH,ES70,2014,71.04
A,PC_HH,ES70,2015,77.35
A,PC_HH,ES70,2016,80.67
A,PC_HH,ES70,2017,80.06
A,PC_HH,ES70,2018,86.79
A,PC_HH,ES70,2019,90.39
A,PC_HH,ES70,2020,95.75
A,PC_HH,ES70,2021,96.7
A,PC_HH,FI,2010,75.8
A,PC_HH,FI,2011,81.3
A,PC_HH,FI,2012,84.97
A,PC_HH,FI,2013,87.99
A,PC_HH,FI,2014,88.92
A,PC_HH,FI,2015,89.52
A,PC_HH,FI,2016,91.21
A,PC_HH,FI,2017,93.41
A,PC_HH,FI,2018,93.0
A,PC_HH,FI,2019,93.07
A,PC_HH,FI,2020,94.83
A,PC_HH,FI,2021,95.48
A,PC_HH,FI1,2010,75.8
A,PC_HH,FI1,2011,81.3
A,PC_HH,FI1,2012,84.97
A,PC_HH,FI1,2013,87.99
A,PC_HH,FI1,2014,88.92
A,PC_HH,FI1,2015,89.52
A,PC_HH,FI1,2016,91.21
A,PC_HH,FI1,2017,93.41
A,PC_HH,FI1,2018,93.0
A,PC_HH,FI1,2019,93.07
A,PC_HH,FI1,2020,94.83
A,PC_HH,FI1,2021,95.48
A,PC_HH,FI19,2010,71.94
A,PC_HH,FI19,2011,79.82
A,PC_HH,FI19,2012,84.45
A,PC_HH,FI19,2013,85.18
A,PC_HH,FI19,2014,88.12
A,PC_HH,FI19,2015,87.42
A,PC_HH,FI19,2016,87.8
A,PC_HH,FI19,2017,92.46
A,PC_HH,FI19,2018,93.22
A,PC_HH,FI19,2019,91.74
A,PC_HH,FI19,2020,95.76
A,PC_HH,FI19,2021,95.64
A,PC_HH,FI1B,2012,89.95
A,PC_HH,FI1B,2013,92.33
A,PC_HH,FI1B,2014,92.84
A,PC_HH,FI1B,2015,95.04
A,PC_HH,FI1B,2016,94.51
A,PC_HH,FI1B,2017,97.62
A,PC_HH,FI1B,2018,95.87
A,PC_HH,FI1B,2019,94.72
A,PC_HH,FI1B,2020,96.64
A,PC_HH,FI1B,2021,97.84
A,PC_HH,FI1C,2012,83.49
A,PC_HH,FI1C,2013,88.12
A,PC_HH,FI1C,2014,88.3
A,PC_HH,FI1C,2015,86.46
A,PC_HH,FI1C,2016,92.88
A,PC_HH,FI1C,2017,90.83
A,PC_HH,FI1C,2018,90.65
A,PC_HH,FI1C,2019,94.19
A,PC_HH,FI1C,2020,95.3
A,PC_HH,FI1C,2021,94.51
A,PC_HH,FI1D,2010,75.0
A,PC_HH,FI1D,2011,79.12
A,PC_HH,FI1D,2012,80.97
A,PC_HH,FI1D,2013,85.64
A,PC_HH,FI1D,2014,85.61
A,PC_HH,FI1D,2015,88.0
A,PC_HH,FI1D,2016,89.16
A,PC_HH,FI1D,2017,91.6
A,PC_HH,FI1D,2018,91.39
A,PC_HH,FI1D,2019,91.34
A,PC_HH,FI1D,2020,91.08
A,PC_HH,FI1D,2021,93.22
A,PC_HH,FR,2010,66.39
A,PC_HH,FR,2011,69.95
A,PC_HH,FR,2012,77.23
A,PC_HH,FR,2013,78.37
A,PC_HH,FR,2014,76.69
A,PC_HH,FR,2015,76.09
A,PC_HH,FR,2016,79.29
A,PC_HH,FR,2017,79.18
A,PC_HH,FR,2018,81.31
A,PC_HH,FR,2019,82.84
A,PC_HH,FR,2021,88.11
A,PC_HH,FR1,2010,78.76
A,PC_HH,FR1,2011,77.5
A,PC_HH,FR1,2012,82.09
A,PC_HH,FR1,2013,85.06
A,PC_HH,FR1,2014,84.22
A,PC_HH,FR1,2015,82.21
A,PC_HH,FR1,2016,85.15
A,PC_HH,FR1,2017,86.56
A,PC_HH,FR1,2018,86.97
A,PC_HH,FR1,2019,89.34
A,PC_HH,FR1,2021,94.19
A,PC_HH,FR10,2014,84.22
A,PC_HH,FR10,2015,82.21
A,PC_HH,FR10,2016,85.15
A,PC_HH,FR10,2017,86.56
A,PC_HH,FR10,2018,86.97
A,PC_HH,FR10,2019,89.34
A,PC_HH,FR10,2021,94.19
A,PC_HH,FRB,2014,75.07
A,PC_HH,FRB,2015,75.69
A,PC_HH,FRB,2016,79.44
A,PC_HH,FRB,2017,77.09
A,PC_HH,FRB,2018,82.87
A,PC_HH,FRB,2019,80.32
A,PC_HH,FRB,2021,87.38
A,PC_HH,FRB0,2014,75.07
A,PC_HH,FRB0,2015,75.69
A,PC_HH,FRB0,2016,79.44
A,PC_HH,FRB0,2017,77.09
A,PC_HH,FRB0,2018,82.87
A,PC_HH,FRB0,2019,80.32
A,PC_HH,FRB0,2021,87.38
A,PC_HH,FRC,2014,74.1
A,PC_HH,FRC,2015,68.34
A,PC_HH,FRC,2016,75.78
A,PC_HH,FRC,2017,77.37
A,PC_HH,FRC,2018,75.59
A,PC_HH,FRC,2019,78.58
A,PC_HH,FRC,2021,83.89
A,PC_HH,FRC1,2014,69.42
A,PC_HH,FRC1,2015,66.42
A,PC_HH,FRC1,2016,76.95
A,PC_HH,FRC1,2017,81.47
A,PC_HH,FRC1,2018,75.47
A,PC_HH,FRC1,2019,78.31
A,PC_HH,FRC1,2021,80.83
A,PC_HH,FRC2,2014,80.78
A,PC_HH,FRC2,2015,71.44
A,PC_HH,FRC2,2016,74.06
