country,year,fixed_broad_price_usd,fixed_broad_price,fixed_broad_price_ppp,mobile_broad_price_usd,mobile_broad_price,mobile_broad_price_ppp,fixed_broadband_subs,fixed_broadband_subs_alt,internet_users_pct,int_bandwidth,int_bandwidth_alt,int_bandwidth_i994u,int_bandwidth_i994B,mobile_subs,mobile_subs_i911,access_to_electricity,education_secondary_pct,education_tertiary_pct,electric_power_consumption,gdp_growth,gdp_per_capita,gdp_per_capita_constant,high_tech_exports,ict_goods_exports,inflation_gdp_deflator,labor_force_advanced_education,population,population_ages_15_64,population_density,regulatory_quality_estimate,research_development_expenditure,secure_internet_servers,urban_population_pct,wage_salaried_workers,region,log_fixed_broadband_subs,log_internet_users_pct,log_int_bandwidth,log_mobile_subs,log_fixed_broad_price,log_fixed_broad_price_usd,log_fixed_broad_price_ppp,log_mobile_broad_price,log_gdp_per_capita,log_population,log_population_density,log_secure_internet_servers,eap,eu,log_price_x_eap,log_price_x_eu,log_fixed_broad_price_lag1,log_mobile_broad_price_lag1,time_trend,time_trend_sq,post_covid
ARM,2023,20.67,3.28,46.57,5.17,0.82,11.64,545876,18.5458,79.9966,459005.0,155944.0,194938.0,225472.0,3959450.0,134.52,100.0,92.7667388916016,56.2770051010456,2403.67775831874,8.29999999959539,8125.27395754003,5197.23509013575,822532500.0,9.78,2.67300354889213,72.326,2964300,67.2436198631987,105.119108748259,0.047635018825531,0.18115,1177.00637587289,63.739,39.0938487456676,EaP,13.210148954623605,4.394407178482809,13.036818560852671,15.191615937256119,1.4539530095937052,3.075928815548268,3.8622023104441903,0.5988365010887039,9.00285778968108,14.902151812198879,4.664562130706746,7.071578776652649,1,0,1.4539530095937052,0.0,1.6486586255873816,0.6626879730752367,13,169,1
ARM,2024,18.0,2.52,43.26,5.14,0.72,12.36,603960,20.3091,79.9966,459005.0,155944.0,194938.0,225472.0,4011320.0,134.887,100.0,92.7667388916016,52.7748065090859,2403.67775831874,5.90000000046228,8500.60522486719,5378.31799981682,877133301.0,9.78,1.16126853559066,72.326,3033500,67.0601533606123,105.119108748259,0.047635018825531,0.18115,1735.28926982034,63.929,39.0938487456676,EaP,13.311264905295825,4.394407178482809,13.036818560852671,15.204631171467692,1.2584609896100056,2.9444389791664403,3.7900813346229034,0.5423242908253617,9.048010274632869,14.925227956016652,4.664562130706746,7.459505511419887,1,0,1.2584609896100056,0.0,1.4539530095937052,0.5988365010887039,14,196,1
AUT,2010,39.31,0.96,35.05,5.31,0.13,4.61,2050400,24.5114,75.17,345530.0,41306.2,54950.4,170296.0,12241000.0,146.334,100.0,76.5599975585938,75.0402526855469,8395.38541962101,1.80898243043663,46611.1393420232,43035.4073531933,15801989058.0,3.95,0.891338694909649,75.466,8363404,67.5198292810067,101.350024236549,1.4505158662796,2.7261,690.149608939135,57.399,81.44195684568,EU,14.533545941741595,4.3329676843846965,12.75283764320099,16.320301612750317,0.6729444732424258,3.6965995771290743,3.584906863730958,0.12221763272424911,10.749616287091055,15.939376198788837,4.628398548907945,6.538356311098349,0,1,0.0,0.6729444732424258,,,0,0,0
AUT,2011,39.31,0.94,35.12,5.31,0.13,4.61,2097700,24.9926,78.74,427421.0,50924.3,64673.9,205689.0,13022600.0,155.155,100.0,76.4300003051758,77.2625122070312,8406.10116517111,2.92746800169145,51116.8953522042,44146.1956805294,17846798301.0,3.79,1.81993743804168,76.071,8391643,67.6180439804748,101.692232186137,1.37697684764862,2.66868,1068.4439268925,57.115,82.1745367138698,EU,14.556352541099358,4.378771341953209,12.965527094571454,16.382196944378663,0.6626879730752367,3.6965995771290743,3.5868467285487844,0.12221763272424911,10.841889917472349,15.942747006804789,4.631736478106461,6.974894097874973,0,1,0.0,0.6626879730752367,0.6729444732424258,0.12221763272424911,1,1,0
AUT,2012,24.61,0.59,22.3,5.31,0.13,4.61,2130200,25.2645,80.03,510567.0,60554.0,75664.1,241746.0,13588000.0,161.156,100.0,76.9800033569336,79.5471267700195,8526.93674287434,0.628246239479637,48250.4059142637,44221.4599530893,18475532604.0,3.89,2.09166476490424,76.648,8429991,67.5601644337772,102.156943771207,1.51716470718384,2.91472,1613.40623020831,57.147,82.5371653279299,EU,14.571726899430582,4.394819456472634,13.14327911045857,16.42469768185696,0.46373401623214006,3.242982900211434,3.1484533605716547,0.12221763272424911,10.78418024446208,15.947306380985891,4.636251554471209,7.386722508739761,0,1,0.0,0.46373401623214006,0.6626879730752367,0.12221763272424911,2,4,0
AUT,2013,25.43,0.6,22.06,5.31,0.13,4.61,2232500,26.3223,80.6188,728138.0,85851.1,106490.0,328730.0,13272000.0,156.483,100.0,77.3099975585938,80.9616012573242,8501.23876406383,-0.250726423318454,50305.3545774973,43851.3675497404,20793050424.0,4.21,1.70872288191161,77.013,8479823,67.4266821192924,102.760821619001,1.48221373558044,2.95492,1857.46801554702,57.336,82.5358933564748,EU,14.618633039661022,4.402059627590726,13.498247243019168,16.401167186199007,0.47000362924573563,3.2744997286161976,3.138099514840913,0.12221763272424911,10.825886681657074,15.953200252835723,4.6420884584329,7.527507779767865,0,1,0.0,0.47000362924573563,0.46373401623214006,0.12221763272424911,3,9,0
AUT,2014,25.41,0.61,22.15,6.63,0.16,5.78,2359000,27.5977,80.9958,330000.0,38606.3,47664.6,139890.0,12952600.0,151.531,100.0,78.4300003051758,81.0195693969727,8342.73695128076,0.755798850316665,51314.9722616322,43838.8345892137,21648234621.0,4.28,2.00674413208939,76.676,8546356,67.3108310981136,103.567086766844,1.48217010498047,3.08429,2345.32706103046,57.526,82.4455145827591,EU,14.673748782298158,4.406668026440294,12.706850963741102,16.376807175363126,0.47623417899637155,3.273742726309041,3.1419947805322432,0.14842000511827322,10.84575733282875,15.961015668242924,4.649828844054823,7.760606431700389,0,1,0.0,0.47623417899637155,0.47000362924573563,0.12221763272424911,4,16,0
AUT,2015,23.46,0.57,24.46,6.54,0.16,6.82,2455500,28.4069,83.9401,360000.0,41647.2,49615.4,139890.0,13470600.0,155.837,100.0,79.0100021362305,82.2563095092773,8318.46625689498,1.30352331826198,43915.228020857,43915.228020857,18084614342.0,4.12,2.29263470154871,76.79,8642699,67.234719049435,104.734597673291,1.3904470205307,3.04969,3081.90763093797,57.715,82.832738028665,EU,14.713841371710386,4.441946302186056,12.793862088206213,16.4160201650601,0.45107561936021656,3.1970391302590264,3.2371085931292605,0.14842000511827322,10.69003918954574,15.972225591962284,4.6609321588391,8.033628466664684,0,1,0.0,0.45107561936021656,0.47623417899637155,0.14842000511827322,5,25,0
AUT,2016,23.4,0.59,24.7,5.53,0.14,5.84,2523300,28.8776,84.3237,395000.0,45205.3,53609.2,139890.0,11079500.0,126.798,100.0,79.370002746582,82.8496932983398,8255.77897660756,2.11721964494312,45061.4993920192,44362.6702805116,17333979956.0,3.79,1.81475082333313,76.749,8736668,67.1339749165576,105.873339796413,1.42889010906219,3.11655,4449.98024418463,57.905,83.1700198207692,EU,14.741078522924983,4.446452258813826,12.886643575525625,16.220607202168175,0.46373401623214006,3.1945831322991562,3.246490991901174,0.1310282624064042,10.71580568053536,15.98303955370508,4.671644393067619,8.40087963049435,0,1,0.0,0.46373401623214006,0.45107561936021656,0.14842000511827322,6,36,0
AUT,2017,31.72,0.84,32.99,5.63,0.15,5.86,2511400,28.5426,87.9356,405000.0,46029.1,52344.1,139890.0,10859000.0,123.415,100.0,79.6600036621094,83.8392562866211,8458.13489776604,2.27224992038207,47163.7425775142,45056.6385912412,17025647706.0,3.48,0.975317906732371,77.229,8797566,66.974326831199,106.61131846825,1.42786145210266,3.05656,7431.71463561626,58.094,83.5141852577346,EU,14.736351322721202,4.487912512304936,12.91164481522143,16.200504879288545,0.6097655716208942,3.487986511734546,3.5260663637080247,0.13976194237515863,10.761401913155654,15.98998576394882,4.678525832420952,8.913646432439316,0,1,0.0,0.6097655716208942,0.46373401623214006,0.1310282624064042,7,49,0
AUT,2018,33.93,0.83,34.21,13.84,0.34,13.95,2521200,28.515,87.4791,405000.0,46029.1,52344.1,139890.0,10984000.0,124.23,100.0,80.0708180825642,85.8698883056641,8396.45084265961,2.48422114080024,51194.0749841299,45951.5819164034,16680037036.0,3.41,1.81047996133594,76.643,8840521,66.8074529749847,107.131858943286,1.5240364074707,3.09182,16705.0109377038,58.297,83.8631013308959,EU,14.740245933257535,4.482766365932057,12.91164481522143,16.211950317471455,0.6043159668533296,3.5533460588187404,3.5613301331669613,0.29266961396282004,10.843398614684666,15.994856482644213,4.683351398553737,9.723523870032732,0,1,0.0,0.6043159668533296,0.6097655716208942,0.13976194237515863,8,64,0
AUT,2019,32.95,0.8,33.22,11.81,0.29,11.91,2518900,28.3632,87.7522,405000.0,46029.1,52344.1,139890.0,10726000.0,120.776,100.0,80.6699981689453,86.3234329223633,8339.93999945946,1.75497619649288,49885.9947355204,46550.5622459492,15967500783.0,3.13,1.47368502823586,76.606,8879920,66.6368554183168,107.609306834707,1.44640731811523,3.13265,26298.32250741,58.515,83.8697145832508,EU,14.739333253252386,4.485848216780684,12.91164481522143,16.188181351756402,0.5877866649021191,3.5248888540047054,3.5328102684640474,0.25464221837358075,10.817515621227933,15.999303218532383,4.687757102121749,10.177298457659532,0,1,0.0,0.5877866649021191,0.6043159668533296,0.29266961396282004,9,81,0
AUT,2020,33.91,0.8,36.31,11.34,0.27,12.15,2606000,29.2106,87.5294,405000.0,46029.1,52344.1,139890.0,10717400.0,120.132,100.0,80.9440184335445,88.7071990966797,8025.46724947246,-6.31825509209936,48716.4098900349,43428.6983137234,15995936181.0,3.09,2.59313253599376,76.765,8916864,66.4370522356064,108.057004362579,1.39522731304169,3.20278,33802.6911703487,58.748,83.7767035787212,EU,14.773327420396708,4.4833347002363855,12.91164481522143,16.187379240182775,0.5877866649021191,3.5527733211169448,3.6192613872330663,0.23901690047049992,10.793791737793944,16.003454985381463,4.691870721328435,10.42832528173188,0,1,0.0,0.5877866649021191,0.5877866649021191,0.25464221837358075,10,100,1
