country,year,fixed_broadband_subs_i4213tfbb,fixed_broadband_subs_i992b,fixed_broad_price_i154_FBB_ts$,fixed_broad_price_i154_FBB_ts_GNI,fixed_broad_price_i154_FBB_ts_PPP,internet_users_pct_i99H,int_bandwidth_i4214,int_bandwidth_i994,int_bandwidth_i994B,int_bandwidth_i994u,mobile_broad_price_i271mb_ts$,mobile_broad_price_i271mb_ts_GNI,mobile_broad_price_i271mb_ts_PPP,mobile_subs_i271,mobile_subs_i911,access_to_electricity,education_secondary_pct,education_tertiary_pct,electric_power_consumption,gdp_growth,gdp_per_capita,gdp_per_capita_constant,high_tech_exports,ict_goods_exports,inflation_gdp_deflator,labor_force_advanced_education,population,population_ages_15_64,population_density,regulatory_quality_estimate,research_development_expenditure,secure_internet_servers,urban_population_pct,wage_salaried_workers,region
DNK,2012,2179550.0,38.9767,42.99,0.85,29.61,92.26,593827.0,106194.0,273554.0,115103.0,,,,7292760.0,130.416,100.0,76.0,77.7465515136719,6038.37346635257,-0.0054323016167074,58443.7747103968,51470.689845427,9742007079.0,3.28,2.40784261053872,78.468,5591572.0,64.8353207706159,139.7893,1.79916131496429,2.98125,3064.43340083969,87.142,90.7275699509656,EU
DNK,2013,2272400.0,40.4678,47.0085,0.913674,31.34,94.6297,305000.0,54315.6,135162.0,57398.0,17.63,0.34,11.75,7031150.0,125.213,100.0,76.5500030517578,80.4186782836914,6039.25390369821,1.39267343161971,61377.5940590412,51970.3909324806,10196237936.0,3.23,0.846911259922024,77.591,5614932.0,64.6171531249485,140.3733,1.80028736591339,2.97048,3458.45684328857,87.292,90.8721494970769,EU
DNK,2014,2341760.0,41.4926,46.15,0.903225,31.1,95.9935,350000.0,62015.0,150092.0,64603.4,17.64,0.35,11.89,7160230.0,126.869,100.0,76.8399963378906,81.3143615722656,5858.97873207554,1.27799983192831,62520.4509747011,52368.3625969272,10640792837.0,3.59,1.01870648692126,77.057,5643475.0,64.4747664425739,141.086875,1.6811044216156,2.91409,4349.80220520158,87.41,91.0296349937507,EU
DNK,2015,2404960.0,42.3133,38.5,0.753477,31.1,96.3305,395000.0,69497.0,,72144.3,7.28,0.14,5.88,7079250.0,124.554,100.0,77.75,83.300407409668,5821.60622280387,2.10441456445301,53094.0133607574,53094.0133607574,10082748969.0,3.66,0.409102918740629,77.205,5683483.0,64.3803658918722,142.087075,1.72294008731842,3.05497,6004.944503221,87.526,91.1332374549627,EU
DNK,2016,2461400.0,42.9699,35.5,0.71,27.91,96.9678,450000.0,78558.7,,81015.3,7.27867,0.144921,5.72174,6985040.0,121.941,100.0,78.1800003051758,82.1714935302734,5887.38497314076,3.07304549209093,54500.9260410217,54300.2039621991,10051342801.0,3.67,0.42651293565801,76.799,5728010.0,64.2825644561006,143.20025,1.56364238262177,3.09283,24041.3337267218,87.642,91.2117806486584,EU
DNK,2017,2511870.0,43.5698,37.7107,0.819502,29.5572,97.0994,485000.0,84125.9,,86639.0,18.0224,0.391649,14.1257,7140860.0,123.862,100.0,76.1561593865924,81.3220062255859,5885.01607984763,3.05647723922718,57521.5514992225,55601.0145717787,8888105150.0,3.88,1.10061874801856,76.902,5764980.0,64.1478791251183,144.1245,1.61215782165527,2.93124,43757.82743392,87.757,91.6595966193912,EU
DNK,2018,2535900.0,43.7691,44.18,0.88,34.92,97.3192,,,,,18.85,0.38,14.89,7216220.0,124.55,100.0,79.2799987792969,81.1405487060547,5744.7516550919,1.8600074900921,61324.7665045565,56355.0733084714,9553980118.0,3.72,0.593022199554014,76.832,5793636.0,64.0075911860982,144.8409,1.62839412689209,2.96603,123154.440492982,87.874,91.863436087665,EU
DNK,2019,2536510.0,43.623,44.18,0.88,34.92,98.0464,,,,,18.85,0.38,14.89,7243470.0,124.573,100.0,77.0355227639042,81.6945877075195,5755.1722252014,1.71140093932736,59404.2663247723,57114.6227336347,9580042594.0,3.66,0.950878606508979,77.196,5814422.0,63.8569667124335,145.36055,1.5476325750351,2.89685,277330.575592896,87.994,91.6612482504356,EU
DNK,2020,2590280.0,44.4186,42.45,0.82,36.28,96.5491,,,,,18.1,0.35,15.48,7252680.0,124.37,100.0,79.3199996948242,82.6643295288086,5693.99753472749,-1.78010601831291,60985.4885601514,55934.5555945523,10456156892.0,3.95,2.82692168535247,76.925,5831404.0,63.6927358686314,145.7851,1.78572452068329,2.97258,277081.814259482,88.116,91.4760327643792,EU
DNK,2021,2633200.0,44.9598,45.2428,0.809926,36.4271,98.8659,,,,,27.4051,0.4906,22.0651,7356350.0,125.604,100.0,77.7216621761722,83.982292175293,6132.42912046699,7.38206633449863,69727.9873677012,59803.9202218941,12558476118.0,3.94,2.76891915578349,76.819,5856733.0,63.5779425764326,146.418325,1.79559290409088,2.76142,259654.486554193,88.24,91.3233197709257,EU
DNK,2022,2649600.0,44.8864,38.4967,0.733746,35.6762,97.8601,,,,,21.3235,0.406424,19.7612,7466200.0,126.484,100.0,77.638493070176,84.5866088867188,5847.15969085066,1.54017307357893,68091.3191138669,60248.671222365,14666763778.0,3.71,9.0969655700667,77.127,5903037.0,63.5629737128517,147.575925,1.84312748908997,2.89051,258760.024712703,88.367,91.4185967030687,EU
DNK,2023,2619270.0,44.0352,39.34,0.66,35.08,98.7756,,,,,21.79,0.36,19.43,7537310.0,126.717,100.0,78.0609216351925,81.2308197021484,5878.13723736126,2.49518434516773,68453.8769281145,61295.9818625045,16067378321.0,,-3.78891799880031,77.806,5946952.0,63.5328644525895,148.6738,1.83951985836029,,261262.408036924,88.495,91.5811000134088,EU
ESP,2010,10652400.0,22.7418,30.87,1.15,29.95,65.8,976916.0,20856.2,92748.2,31696.4,,,,51389400.0,109.712,100.0,44.25,76.3829116821289,5706.56306279914,0.0941223116369514,30658.7422282912,25766.2515825743,11505353187.0,2.2,0.292837731273394,82.546,46576897.0,68.1859842081222,93.1519309613808,1.15819036960602,1.35996,207.055442100404,78.442,83.1350175135044,EU
ESP,2011,11167800.0,23.7623,30.87,1.18,30.11,67.09,1325960.0,28213.0,120043.0,42052.5,,,,52590500.0,111.899,100.0,45.2700004577637,80.7240905761719,5599.35598067865,-0.639920636520344,31824.6219134777,25510.5579678829,13556130443.0,1.61,-0.145958771821014,81.879,46742697.0,67.8223406857849,93.5078358806114,1.06073820590973,1.33341,265.003964148667,78.673,83.540225029149,EU
ESP,2012,11524500.0,24.5107,30.94,1.23,31.2,69.81,1593270.0,33886.2,,48540.6,,,,50665100.0,107.756,100.0,45.5999984741211,82.89208984375,5573.37980168283,-2.86511368637748,28456.4438151477,24763.568274484,13769965368.0,1.27,-0.202954992229195,81.849,46773055.0,67.4834730652077,93.5068371284061,0.947154939174652,1.29876,403.629824906669,78.902,82.9387138118168,EU
ESP,2013,12252100.0,26.1459,31.9788,1.29907,31.79,71.635,600000.0,12804.0,,17873.9,32.13,1.31,31.95,50158700.0,107.039,100.0,46.8978414601602,85.2132568359375,5411.22937919089,-1.42732224757626,29228.846559842,24498.5559507945,14480413179.0,1.07,0.438175032697188,82.273,46604197.0,67.0770392025555,93.169262909578,0.932680726051331,1.27482,488.496776374025,79.133,82.517209664321,EU
ESP,2014,13005000.0,27.8359,31.95,1.30222,32.08,76.1867,700000.0,14982.8,54542.4,19665.9,29.19,1.19,29.31,50806300.0,108.746,100.0,47.2400016784668,88.0015563964844,5358.28825602041,1.52048593647231,29707.765509467,24947.8512505913,14666986404.0,1.14,-0.22068679671149,81.024,46460733.0,66.6930927877804,92.8824553687451,0.746454060077667,1.24159,626.120125999734,79.366,82.0611120870491,EU
ESP,2015,13542900.0,29.0099,26.71,1.08857,32.08,78.6896,830000.0,17779.2,,22594.1,14.42,0.59,17.32,51067800.0,109.391,100.0,47.8600006103516,88.5742492675781,5477.30258018436,4.06086672473866,25982.4416197775,25982.4416197775,13111339617.0,1.25,0.552441816045786,80.905,46422303.0,66.4614550787613,92.907597351004,0.791497886180878,1.22179,890.003238314135,79.602,82.5965751465665,EU
ESP,2016,14112700.0,30.1986,26.64,1.13,31.83,80.5613,1010000.0,21612.2,,26827.1,14.3805,0.608056,17.1849,51521500.0,110.247,100.0,48.6500015258789,89.8067779541016,5504.26697031493,2.91515598595787,26755.6061149398,26719.2442268615,15601713039.0,1.37,0.372182539615821,81.107,46458139.0,66.3143685616246,92.9973717081295,0.99648380279541,1.18986,2764.10124822262,79.84,83.3246562453973,EU
ESP,2017,14668200.0,31.2965,27.1355,1.19804,32.701,84.6022,1060000.0,22616.4,,26732.7,16.9034,0.746285,20.3702,52506900.0,112.03,100.0,51.1859564334636,91.8877410888672,5605.86415235912,2.89604207865007,28381.3425596906,27426.281015093,14946962289.0,1.52,1.25794431812474,79.89,46571232.0,66.1865982307919,93.2268622784207,0.930761218070984,1.20977,7250.46311851917,80.08,83.3068278356625,EU
ESP,2018,15177000.0,32.2277,53.14,2.17,62.92,86.1072,,,,,7.09,0.29,8.39,54161000.0,115.009,100.0,50.4199981689453,92.1748886108398,5556.79404205176,2.39541124478878,30602.4212881113,27956.7225466484,15484719194.0,1.45,1.18735470237598,80.124,46782011.0,66.1319737035927,93.638281089712,0.93815416097641,1.24151,11306.5682447896,80.321,83.8994660952608,EU
ESP,2019,15616600.0,32.922,47.24,1.92,55.93,90.7187,,,,,8.21,0.33,9.72,55354900.0,116.696,100.0,53.012303429667,91.020263671875,5418.86933117843,1.96117850841711,29786.5245689007,28301.4393949563,15037416553.0,1.63,1.42867123652391,79.405,47118501.0,66.1693765330282,94.3181087826492,1.037264585495,1.25025,17700.6267665434,80.565,84.255816044364,EU
ESP,2020,16188500.0,33.9528,43.1,1.72,53.96,93.2056,,,,,7.88,0.31,9.87,55647700.0,116.712,100.0,53.2599983215332,90.9548492431641,5089.18774012116,-10.9400706350371,27233.9426461608,25077.019882928,15726202393.0,1.72,1.13391454164042,78.708,47359424.0,66.2408766587242,94.802910688937,0.755449116230011,1.4091,21589.3884182375,80.81,83.8651015670613,EU
ESP,2021,16674200.0,34.9302,45.8221,1.91623,54.3039,93.8975,,,,,7.17477,0.300041,8.50285,56805300.0,119.0,100.0,55.3232507853649,94.5903778076172,5236.4247812165,6.68314420473001,30799.4775937775,26705.3629138959,23457225215.0,1.59,2.55611236501613,78.529,47443821.0,66.2783015470184,94.9382927184248,0.797288954257965,1.41122,24984.2229191447,81.056,84.2984867869406,EU
ESP,2022,17115200.0,35.7846,28.7456,1.26596,38.5127,94.4855,,,,,5.32326,0.234437,7.13199,59020000.0,123.4,100.0,54.7419193092956,94.5131072998047,5179.76963260155,6.17931219966114,30270.2687017458,28152.4661471586,33298624237.0,1.37,4.71187421007816,78.619,47786102.0,66.2160904145149,95.626963633201,0.797074437141418,1.43532,27046.3366105902,81.304,84.0663270032422,EU
ESP,2023,17830200.0,37.2148,29.39,1.16,39.21,95.4456,,,,,5.44,0.21,7.26,61190500.0,127.715,100.0,55.9303998473828,93.7303466796875,5118.31845471707,2.6756634629066,33509.0127982139,28569.8436387056,25806027599.0,,6.23528006974459,78.953,48347910.0,66.0876417150889,96.7543757482028,0.693764328956604,,28736.5679302373,81.552,84.8306615992171,EU
EST,2010,347883.0,26.1282,21.03,1.75,36.12,74.1,23000.0,17274.4,73727.2,23312.3,,,,1652810.0,124.136,100.0,86.4599990844727,68.7101593017578,6506.31818096472,2.4497502063999,14663.7041018705,14657.939813612,1253045395.0,7.95,1.81653769106526,79.761,1331475.0,67.3236704236026,31.4101203113942,1.38820207118988,1.57899,535.496348035074,68.094,91.489185891553,EU
EST,2011,348946.0,26.2888,21.05,1.62,26.17,76.5,25000.0,18834.4,78789.3,24620.1,,,,1806080.0,136.065,100.0,86.5500030517578,71.0235290527344,6314.41444766954,7.60697458913162,17555.5455239426,15820.922342204,2547547680.0,11.47,5.53917467550018,79.268,1327439.0,66.9955155261488,31.3149091766926,1.38531708717346,2.30522,730.730376311077,67.965,91.3049248205115,EU
EST,2012,349507.0,26.4254,20.57,1.5,25.76,78.3899,27000.0,20414.1,82135.3,26041.7,,,,1999750.0,151.197,100.0,87.25,72.9364700317383,6689.36777611787,3.67201872506541,17568.2137969714,16460.6843479001,2356406386.0,10.9,4.20552981379841,80.596,1322696.0,66.5458455061787,31.2030195800896,1.4102840423584,2.12481,1255.76852126263,67.974,90.9811288865198,EU
EST,2013,360948.0,27.3877,21.2483,1.38651,25.28,80.0043,30000.0,22763.2,87820.7,28452.4,9.89,0.65,11.77,1927420.0,146.247,100.0,88.4400024414062,75.4523162841797,6664.65856902557,1.75649379621869,19310.3874900757,16809.5326683781,2546333378.0,11.61,4.12395389036655,80.401,1317997.0,66.0628361595682,30.3196917414309,1.4392409324646,1.72412,1613.81247453522,68.122,90.7498942417657,EU
EST,2014,371009.0,28.2254,21.23,1.33859,24.88,84.2415,39600.0,30126.6,106736.0,35762.2,9.88,0.62,11.59,1897550.0,144.361,100.0,85.9499969482422,76.2024536132812,6732.36747315611,3.32278988182702,20581.7898991695,17413.6867560212,2709032485.0,12.8,2.85654308393384,79.864,1314545.0,65.5532115284544,30.2402806533241,1.67060923576355,1.43023,2194.67572430004,68.269,90.6391548260265,EU
EST,2015,390275.0,29.6883,17.75,1.11897,24.88,88.4097,124000.0,94327.0,,106693.0,8.31,0.52,11.65,1903550.0,144.803,100.0,86.5599975585938,74.5832824707031,6481.64408430242,1.83815262882932,17722.1557669523,17722.1557669523,2053390810.0,11.91,1.30643907694559,81.215,1315407.0,65.0969209844087,30.26011042098,1.65832471847534,1.46777,3120.70712714772,68.416,90.45817122907,EU
EST,2016,414478.0,31.4989,17.7,1.16,26.71,87.2402,140000.0,106395.0,,121957.0,8.2854,0.542712,12.504,1897920.0,144.235,100.0,86.8899993896484,73.0334320068359,7150.83713966514,3.09301920751959,18666.3736521706,18264.9873304279,2107825808.0,12.53,2.43852660721117,81.154,1315790.0,64.6626626611412,30.2689210950081,1.68796372413635,1.24306,10786.6756853297,68.563,90.1192766329058,EU
EST,2017,428453.0,32.522,18.0303,1.18946,26.4089,88.1025,142000.0,107786.0,,122342.0,9.00386,0.593987,13.188,1904430.0,144.557,100.0,86.9599990844727,72.1369781494141,7322.84588244582,5.63467248963991,20851.5223496861,19270.8141210511,1846642347.0,9.28,3.74109847269489,81.989,1317384.0,64.2570788686562,30.816,1.63404095172882,1.27685,29131.217625233,68.717,89.8416621517146,EU
EST,2018,441173.0,33.3725,18.9,1.08,26.48,89.357,,,,,11.81,0.68,16.55,1924030.0,145.543,100.0,87.629997253418,72.0659637451172,7354.89346637649,3.69969756161726,23618.1361254581,19914.3454922878,1911072435.0,8.51,4.84907461768212,81.647,1321977.0,63.9606434212114,30.9234385964912,1.54483294487,1.40999,48893.4376316683,68.88,89.6371746181855,EU
EST,2019,449140.0,33.8508,18.9,1.08,26.48,90.2289,,,,,14.17,0.81,19.86,1951050.0,147.047,100.0,,72.7060317993164,6987.72626079774,3.72664943466884,24021.2501413306,20579.8756732376,1737778171.0,7.59,3.8226798680774,82.139,1326898.0,63.6685115518553,31.0385497076023,1.58012461662292,1.62058,83313.1107289332,69.051,89.5862837317461,EU
EST,2020,455678.0,34.27,18.15,0.93,25.79,89.0583,,,,,7.36,0.38,10.46,1925790.0,144.832,100.0,85.7600021362305,72.0443572998047,7030.34624474059,-2.88380751483778,23933.9939421065,19946.945696898,2169488523.0,9.59,0.753338456718083,81.853,1329522.0,63.3615345768253,31.0999298245614,1.52953481674194,1.75315,84354.3769866162,69.229,89.285100506368,EU
EST,2021,497504.0,37.3572,19.2935,0.946354,26.1376,90.9797,,,,,4.81132,0.235997,6.51806,1980840.0,148.74,100.0,85.8408003189708,73.1502075195312,6644.21623343642,7.15444676280146,27953.7670230126,21351.3954794853,2681060611.0,9.8,5.37232986473111,76.643,1330932.0,63.1847055320839,31.1329122807018,1.54799437522888,1.76766,96297.9325765704,69.415,89.0735057546132,EU
EST,2022,536282.0,39.7219,17.0344,0.844813,25.5713,91.5202,,,,,4.24796,0.210675,6.37684,2055790.0,152.271,100.0,86.4713100533557,71.4251937866211,6464.07283295276,0.0604305165130938,28451.1477825175,21080.6531409009,2331439433.0,7.28,15.782419402399,77.46,1348840.0,63.1367948024264,31.5665808565411,1.5589644908905,1.78205,104101.301859375,69.609,89.1660902291321,EU
EST,2023,481991.0,35.254,17.42,0.72,23.72,93.1834,,,,,4.34,0.18,5.91,2053470.0,150.196,100.0,86.6171537463114,67.6179275512695,5722.16311047475,-3.02303874520777,30133.304450454,20123.4227027316,2085454295.0,,8.05478638343502,78.16,1370286.0,63.1176144459171,32.0684764802247,1.42964351177216,,112224.017467886,69.81,88.8915657528326,EU
FIN,2010,1559400.0,29.0751,35.37,0.86,27.22,86.89,316488.0,59009.4,206491.0,67912.7,,,,8390000.0,156.432,100.0,70.4499969482422,93.1867599487305,16484.8400776231,3.1682879121621,46506.2919016566,43556.5385834368,7052407551.0,6.36,0.348872946424805,76.984,5363352.0,66.1834985425622,17.6484106614018,1.87310171127319,3.70532,1017.4607223244,83.77,86.0827363711042,EU
FIN,2011,1606000.0,29.8056,35.37,0.85,27.39,88.71,392949.0,72927.1,247340.0,82208.5,,,,8940000.0,165.917,100.0,71.1999969482422,93.2884292602539,15711.9017005823,2.39039455396828,51060.3242589767,44391.4535667984,6421629231.0,4.92,2.60092840038482,76.758,5388272.0,65.6919391690164,17.7309947678436,1.81332981586456,3.61806,1581.02634759344,84.313,86.9119558750131,EU
FIN,2012,1647600.0,30.4324,34.58,0.85,27.28,89.88,474154.0,87579.7,289701.0,97440.7,,,,9320000.0,172.147,100.0,71.9499969482422,91.5533828735352,15690.1468441556,-1.52284013040689,47551.6740841369,43507.9345371578,5472643075.0,3.98,2.94534602282646,76.635,5413971.0,65.1075093394932,17.8155615518773,1.8215891122818,3.39832,2205.22053036487,84.841,86.7737674375988,EU
FIN,2013,1720200.0,31.6268,30.4117,0.744017,22.95,91.5144,255000.0,46883.2,152448.0,51230.4,13.14,0.32,9.92,7411200.0,136.259,100.0,72.8099975585938,91.2365264892578,15512.1225113863,-0.979741024949618,49691.0145200739,42883.6384986417,4695482191.0,2.31,2.56139415952232,75.248,5438972.0,64.5043907459626,17.8978314521702,1.84167218208313,3.27137,2525.47724091979,85.125,86.4149248552476,EU
FIN,2014,1758500.0,32.197,35.69,0.884489,26.95,86.5304,305000.0,55843.6,173443.0,64536.4,19.77,0.49,14.93,7602600.0,139.199,100.0,73.5699996948242,89.9938812255859,15251.271076581,-0.4780684247837,50073.7760815871,42502.4880199858,5102766370.0,2.62,1.64467051608914,75.135,5461512.0,63.9319576160027,17.9720030274112,1.87765765190125,3.14751,3008.87373313471,85.175,86.9608614378226,EU
FIN,2015,1729900.0,31.5691,29.83,0.739378,26.95,86.4221,345000.0,62959.5,,72851.1,16.53,0.41,14.93,7396200.0,134.974,100.0,74.0199966430664,89.6573791503906,15056.2155775741,0.466503766322674,42560.3456767103,42560.3456767103,4250905950.0,2.46,1.63270237918134,75.089,5479531.0,63.4339270226978,18.0301108880919,1.8257349729538,2.87196,3395.18108392853,85.225,85.7198518187115,EU
FIN,2016,1712000.0,31.1529,31.97,0.82,29.54,87.7036,385000.0,70057.7,,79880.0,24.2257,0.624373,22.3872,7220100.0,131.383,100.0,79.2824044314709,89.3280029296875,15489.9556948907,2.57193414898754,43451.2562442158,43529.6761616969,3966871438.0,2.69,0.05519539775689,74.365,5495303.0,63.0282055999224,18.0820078312658,1.80655252933502,2.72442,7131.36291119889,85.275,86.2062857545402,EU
FIN,2017,1710000.0,31.0435,32.5671,0.876639,29.6696,87.4689,405000.0,73524.1,,84057.4,23.1914,0.624264,21.1281,7160000.0,129.983,100.0,75.5199966430664,90.6983871459961,15464.1776808236,3.30337003591039,46085.0174739036,44862.220404205,4405324838.0,2.69,0.836045933090816,73.906,5508214.0,62.6552811381026,18.1238944459068,1.81227469444275,2.72787,22324.1144951885,85.325,86.9880515381997,EU
FIN,2018,1737000.0,31.4917,38.85,0.97,34.74,88.89,,,,,35.19,0.88,31.47,7150000.0,129.629,100.0,80.5879813171853,92.3850021362305,15805.3857067097,1.19297759742292,49654.2497035329,45337.2409550575,4515449913.0,2.6,1.98705901186365,74.804,5515525.0,62.3153408434214,18.1479501184522,1.77911019325256,2.75749,33999.120663944,85.382,87.1308234187751,EU
FIN,2019,1797000.0,32.544,38.85,0.97,34.74,89.6074,,,,,35.19,0.88,31.47,7150000.0,129.488,100.0,77.4499969482422,94.5891189575195,15508.1691812129,1.34973845741737,48358.1807773701,45898.5708448954,4563293049.0,2.58,1.48185903627636,73.753,5521606.0,62.0624967514881,18.1673609054717,1.84047222137451,2.79961,57692.6350775481,85.446,86.823211021442,EU
FIN,2020,1846000.0,33.3839,37.31,0.91,35.64,92.1703,,,,,31.64,0.77,30.22,7120000.0,128.761,100.0,82.2440854646059,96.4726333618164,14688.7364832862,-2.49103605535707,48828.6846862799,44690.9801103074,4419553378.0,2.5,1.63841596860614,74.071,5529543.0,61.8489868728584,18.1928768835954,1.85089826583862,2.91243,81650.5089118576,85.517,86.5624275394807,EU
FIN,2021,1864000.0,33.6397,42.084,0.965754,37.7239,92.8081,,,,,15.5554,0.356969,13.9438,7150000.0,129.036,100.0,81.4573242561531,100.868072509766,15646.5861772306,2.67634641498897,53099.1351400148,45792.0454180872,5489726511.0,2.56,2.49284202465265,75.597,5541017.0,61.6707046917791,18.2301659134121,1.88712561130524,2.9885,104960.876315666,85.596,86.4418665696581,EU
FIN,2022,1910000.0,34.2952,37.1564,0.902297,38.2411,92.9888,,,,,13.8298,0.335841,14.2336,7130000.0,128.023,100.0,81.4098120073436,104.944221496582,14738.1997391698,0.763041912763526,50440.560224974,46016.1492103929,5314037683.0,2.6,6.17278075702792,74.039,5556106.0,61.5502866698304,18.2798093224591,1.77915287017822,2.96469,131286.012181913,85.681,86.1865492056955,EU
FIN,2023,1979000.0,35.3318,38.09,0.88,38.78,93.5139,,,,,5.43,0.12,5.53,7140000.0,127.473,100.0,82.0747215050785,108.130409240723,14391.3468534867,-0.946904862611035,52821.5114340717,45353.4530466713,5292503329.0,,3.47743748643397,75.361,5583911.0,61.4871173254305,18.3705454665088,1.76514935493469,,153868.49826224,85.773,86.8113133746577,EU
FRA,2010,21337000.0,33.6454,30.11,0.83,25.62,77.28,3500000.0,55189.9,164034.0,71415.5,,,,57785000.0,91.1186,100.0,61.9000015258789,54.881721496582,7737.80283768956,2.00032476039051,40694.8211697025,35578.1968010183,105353015788.0,4.41,1.089446423803,75.286,65026211.0,64.6865895755283,120.653513312923,1.31016075611115,2.17857,278.057105310965,78.369,88.4744734979982,EU
FRA,2011,22749000.0,35.6938,31.56,0.86,27.15,77.82,3948000.0,61945.2,173546.0,79600.6,,,,59816000.0,93.8529,100.0,62.7700004577637,55.6257286071777,7350.22802740645,2.43757653729007,43929.7840873812,36269.9561530888,112010151896.0,4.23,0.851478363204762,75.344,65340830.0,64.4012852086265,121.237276185175,1.15604257583618,2.19161,401.418225021017,78.622,88.3351562117967,EU
FRA,2012,23980000.0,37.4346,26.99,0.75,23.71,81.44,4453300.0,69519.3,185709.0,85362.6,,,,62260000.0,97.1925,100.0,63.75,57.9090118408203,7473.82723468712,0.183835264973013,40863.5814412333,36161.2918253465,114180529053.0,4.07,1.08204690089583,76.181,65657659.0,63.9822023210968,121.825139623342,1.12417411804199,2.22707,622.48640329988,78.878,88.5170034572843,EU
FRA,2013,24940000.0,38.7341,27.8884,0.768806,23.6,81.9198,1950000.0,30285.3,78187.7,36969.4,17.13,0.47,14.5,63324000.0,98.3479,100.0,66.3399963378906,59.8487586975098,7506.20489138963,0.781756446231,42669.1795111893,36256.086680981,118820854036.0,3.96,0.747875807422233,76.164,65997932.0,63.6262148936628,122.456502458484,1.14989483356476,2.23703,821.359069250837,79.135,88.7270526593062,EU
FRA,2014,25969000.0,40.1422,27.86,0.778252,24.06,83.7511,2150000.0,33234.1,82791.0,39682.0,13.25,0.37,11.45,65425000.0,101.132,100.0,68.5299987792969,61.5104789733887,7106.65526381496,0.997832947295251,43148.0459288416,36444.3949089146,120716756777.0,3.86,0.570795054388284,77.381,66312067.0,63.2660590407766,123.039367288246,1.07406842708588,2.27592,1188.96912080874,79.394,88.3892852035624,EU
FRA,2015,26867000.0,41.3871,23.29,0.647027,24.06,78.006,2400000.0,36970.7,,47394.6,11.08,0.31,11.45,66681000.0,102.718,100.0,69.4400024414062,62.7859306335449,7208.30136656291,1.06675474783462,36702.4323733379,36702.4323733379,109712844802.0,4.02,1.13444009013935,77.515,66548272.0,62.9034115542196,123.477636144355,1.11580765247345,2.22702,1898.47153356589,79.655,88.4100209897649,EU
FRA,2016,27680000.0,42.5278,23.23,0.68,24.42,79.2698,2700000.0,41483.0,,52331.4,11.0509,0.325745,11.6163,67571000.0,103.817,100.0,69.6699981689453,64.7276763916016,7276.87553511397,0.860031075424033,37024.2157133669,36920.5342846914,108836528649.0,3.98,0.517258232209031,77.289,66724104.0,62.632173096763,123.803885332591,1.05861842632294,2.22238,6688.01787132278,79.917,88.1862052482324,EU
FRA,2017,28480000.0,43.6243,28.161,0.889997,28.7832,80.5025,2850000.0,43654.9,,54228.0,11.2576,0.355785,11.5064,69018000.0,105.718,100.0,70.0800018310547,65.8022308349609,7229.03935292766,2.08361485997399,38687.1626407164,37580.5979329356,108867689621.0,3.93,0.586343157961707,76.602,66918020.0,62.3980765439097,124.163688653864,1.14648473262787,2.19888,14819.4761291503,80.18,88.397935040293,EU
FRA,2018,29100000.0,44.4142,43.68,1.28,43.69,82.0432,,,,,11.8,0.34,11.8,70422000.0,107.482,100.0,71.153117074531,67.5435180664062,7156.81690085647,1.64590872395887,41418.1766484844,38062.4435961412,117655413928.0,3.96,1.11459331332806,76.548,67158348.0,62.1793955597294,124.609607570276,1.1474986076355,2.19666,20362.9338827691,80.444,88.3540108885468,EU
FRA,2019,29760000.0,45.2765,27.15,0.79,27.15,83.3397,,,,,11.8,0.34,11.8,72040000.0,109.601,100.0,72.1900024414062,67.7331314086914,7059.07466974036,2.02744646419237,40408.2848574751,38705.2072940618,120602174129.0,3.79,1.21052308336793,76.637,67382061.0,61.9811666181521,125.024698023935,1.43153774738312,2.19179,29255.7243091748,80.709,87.9070499266391,EU
FRA,2020,30627000.0,46.4712,41.95,1.2,44.48,84.7064,,,,,17.0,0.49,18.02,72751000.0,110.387,100.0,73.3635315888032,68.8709411621094,6685.6150734803,-7.44064589948231,39169.8606000707,35709.2045925926,87513986459.0,3.77,2.97797868174696,75.651,67601110.0,61.8134010588151,125.431134613601,1.18946194648743,2.27464,36107.8390576723,80.975,87.5955323284831,EU
FRA,2021,31485000.0,47.6442,44.6042,1.28157,44.2786,86.0955,,,,,22.899,0.657935,22.7318,75304000.0,113.953,100.0,76.7527928388629,69.9397888183594,6950.69961060428,6.88233783360239,43725.0999521245,38030.8571685178,97729573744.0,3.64,1.22181614073425,77.388,67842811.0,61.7040398746753,125.879601076167,1.23037326335907,2.21808,39644.0530743928,81.242,87.3887064402719,EU
FRA,2022,31979000.0,48.2502,39.3815,1.18031,45.4714,85.3333,,,,,5.32326,0.159544,6.14644,76849000.0,115.951,100.0,77.6175811257937,71.5107269287109,6661.05781362129,2.57084047567793,41082.8119320747,38881.2230613595,106026835558.0,3.65,3.22063216992299,77.286,68065015.0,61.5912351189772,126.291891641154,1.1889523267746,2.23312,47412.4923060694,81.509,86.9073629659017,EU
FRA,2023,32335000.0,48.6688,27.21,0.75,31.82,86.8364,,,,,5.44,0.15,6.37,77526000.0,116.688,100.0,78.0396655209166,70.4536437988281,6422.99225332454,0.936487518850853,44690.9345395117,39117.4845032233,115256032667.0,,5.30357173576937,77.218,68287487.0,61.4660792751563,126.704679469339,1.15350544452667,,52082.5872535037,81.777,87.0811958447981,EU
