country,year,gdp_per_capita,gdp_per_capita_constant,gdp_growth,inflation_gdp_deflator,population,population_density,urban_population_pct,population_ages_15_64,education_tertiary_pct,education_secondary_pct,labor_force_advanced_education,secure_internet_servers,electric_power_consumption,access_to_electricity,regulatory_quality_estimate,high_tech_exports,ict_goods_exports,research_development_expenditure,wage_salaried_workers
DNK,2016,54500.9260410217,54300.2039621991,3.07304549209093,0.42651293565801,5728010.0,143.20025,87.642,64.2825644561006,82.1714935302734,78.1800003051758,76.799,24041.3337267218,5887.38497314076,100.0,1.56364238262177,10051342801.0,3.67,3.09283,91.2117806486584
DNK,2017,57521.5514992225,55601.0145717787,3.05647723922718,1.10061874801856,5764980.0,144.1245,87.757,64.1478791251183,81.3220062255859,76.1561593865924,76.902,43757.82743392,5885.01607984763,100.0,1.61215782165527,8888105150.0,3.88,2.93124,91.6595966193912
DNK,2018,61324.7665045565,56355.0733084714,1.8600074900921,0.593022199554014,5793636.0,144.8409,87.874,64.0075911860982,81.1405487060547,79.2799987792969,76.832,123154.440492982,5744.7516550919,100.0,1.62839412689209,9553980118.0,3.72,2.96603,91.863436087665
DNK,2019,59404.2663247723,57114.6227336347,1.71140093932736,0.950878606508979,5814422.0,145.36055,87.994,63.8569667124335,81.6945877075195,77.0355227639042,77.196,277330.575592896,5755.1722252014,100.0,1.5476325750351,9580042594.0,3.66,2.89685,91.6612482504356
DNK,2020,60985.4885601514,55934.5555945523,-1.78010601831291,2.82692168535247,5831404.0,145.7851,88.116,63.6927358686314,82.6643295288086,79.3199996948242,76.925,277081.814259482,5693.99753472749,100.0,1.78572452068329,10456156892.0,3.95,2.97258,91.4760327643792
DNK,2021,69727.9873677012,59803.9202218941,7.38206633449863,2.76891915578349,5856733.0,146.418325,88.24,63.5779425764326,83.982292175293,77.7216621761722,76.819,259654.486554193,6132.42912046699,100.0,1.79559290409088,12558476118.0,3.94,2.76142,91.3233197709257
DNK,2022,68091.3191138669,60248.671222365,1.54017307357893,9.0969655700667,5903037.0,147.575925,88.367,63.5629737128517,84.5866088867188,77.638493070176,77.127,258760.024712703,5847.15969085066,100.0,1.84312748908997,14666763778.0,3.71,2.89051,91.4185967030687
DNK,2023,68453.8769281145,61295.9818625045,2.49518434516773,-3.78891799880031,5946952.0,148.6738,88.495,63.5328644525895,81.2308197021484,78.0609216351925,77.806,261262.408036924,5878.13723736126,100.0,1.83951985836029,16067378321.0,,,91.5811000134088
ESP,2010,30658.7422282912,25766.2515825743,0.0941223116369514,0.292837731273394,46576897.0,93.1519309613808,78.442,68.1859842081222,76.3829116821289,44.25,82.546,207.055442100404,5706.56306279914,100.0,1.15819036960602,11505353187.0,2.2,1.35996,83.1350175135044
ESP,2011,31824.6219134777,25510.5579678829,-0.639920636520344,-0.145958771821014,46742697.0,93.5078358806114,78.673,67.8223406857849,80.7240905761719,45.2700004577637,81.879,265.003964148667,5599.35598067865,100.0,1.06073820590973,13556130443.0,1.61,1.33341,83.540225029149
ESP,2012,28456.4438151477,24763.568274484,-2.86511368637748,-0.202954992229195,46773055.0,93.5068371284061,78.902,67.4834730652077,82.89208984375,45.5999984741211,81.849,403.629824906669,5573.37980168283,100.0,0.947154939174652,13769965368.0,1.27,1.29876,82.9387138118168
ESP,2013,29228.846559842,24498.5559507945,-1.42732224757626,0.438175032697188,46604197.0,93.169262909578,79.133,67.0770392025555,85.2132568359375,46.8978414601602,82.273,488.496776374025,5411.22937919089,100.0,0.932680726051331,14480413179.0,1.07,1.27482,82.517209664321
ESP,2014,29707.765509467,24947.8512505913,1.52048593647231,-0.22068679671149,46460733.0,92.8824553687451,79.366,66.6930927877804,88.0015563964844,47.2400016784668,81.024,626.120125999734,5358.28825602041,100.0,0.746454060077667,14666986404.0,1.14,1.24159,82.0611120870491
ESP,2015,25982.4416197775,25982.4416197775,4.06086672473866,0.552441816045786,46422303.0,92.907597351004,79.602,66.4614550787613,88.5742492675781,47.8600006103516,80.905,890.003238314135,5477.30258018436,100.0,0.791497886180878,13111339617.0,1.25,1.22179,82.5965751465665
ESP,2016,26755.6061149398,26719.2442268615,2.91515598595787,0.372182539615821,46458139.0,92.9973717081295,79.84,66.3143685616246,89.8067779541016,48.6500015258789,81.107,2764.10124822262,5504.26697031493,100.0,0.99648380279541,15601713039.0,1.37,1.18986,83.3246562453973
ESP,2017,28381.3425596906,27426.281015093,2.89604207865007,1.25794431812474,46571232.0,93.2268622784207,80.08,66.1865982307919,91.8877410888672,51.1859564334636,79.89,7250.46311851917,5605.86415235912,100.0,0.930761218070984,14946962289.0,1.52,1.20977,83.3068278356625
ESP,2018,30602.4212881113,27956.7225466484,2.39541124478878,1.18735470237598,46782011.0,93.638281089712,80.321,66.1319737035927,92.1748886108398,50.4199981689453,80.124,11306.5682447896,5556.79404205176,100.0,0.93815416097641,15484719194.0,1.45,1.24151,83.8994660952608
ESP,2019,29786.5245689007,28301.4393949563,1.96117850841711,1.42867123652391,47118501.0,94.3181087826492,80.565,66.1693765330282,91.020263671875,53.012303429667,79.405,17700.6267665434,5418.86933117843,100.0,1.037264585495,15037416553.0,1.63,1.25025,84.255816044364
ESP,2020,27233.9426461608,25077.019882928,-10.9400706350371,1.13391454164042,47359424.0,94.802910688937,80.81,66.2408766587242,90.9548492431641,53.2599983215332,78.708,21589.3884182375,5089.18774012116,100.0,0.755449116230011,15726202393.0,1.72,1.4091,83.8651015670613
ESP,2021,30799.4775937775,26705.3629138959,6.68314420473001,2.55611236501613,47443821.0,94.9382927184248,81.056,66.2783015470184,94.5903778076172,55.3232507853649,78.529,24984.2229191447,5236.4247812165,100.0,0.797288954257965,23457225215.0,1.59,1.41122,84.2984867869406
ESP,2022,30270.2687017458,28152.4661471586,6.17931219966114,4.71187421007816,47786102.0,95.626963633201,81.304,66.2160904145149,94.5131072998047,54.7419193092956,78.619,27046.3366105902,5179.76963260155,100.0,0.797074437141418,33298624237.0,1.37,1.43532,84.0663270032422
ESP,2023,33509.0127982139,28569.8436387056,2.6756634629066,6.23528006974459,48347910.0,96.7543757482028,81.552,66.0876417150889,93.7303466796875,55.9303998473828,78.953,28736.5679302373,5118.31845471707,100.0,0.693764328956604,25806027599.0,,,84.8306615992171
EST,2010,14663.7041018705,14657.939813612,2.4497502063999,1.81653769106526,1331475.0,31.4101203113942,68.094,67.3236704236026,68.7101593017578,86.4599990844727,79.761,535.496348035074,6506.31818096472,100.0,1.38820207118988,1253045395.0,7.95,1.57899,91.489185891553
EST,2011,17555.5455239426,15820.922342204,7.60697458913162,5.53917467550018,1327439.0,31.3149091766926,67.965,66.9955155261488,71.0235290527344,86.5500030517578,79.268,730.730376311077,6314.41444766954,100.0,1.38531708717346,2547547680.0,11.47,2.30522,91.3049248205115
EST,2012,17568.2137969714,16460.6843479001,3.67201872506541,4.20552981379841,1322696.0,31.2030195800896,67.974,66.5458455061787,72.9364700317383,87.25,80.596,1255.76852126263,6689.36777611787,100.0,1.4102840423584,2356406386.0,10.9,2.12481,90.9811288865198
EST,2013,19310.3874900757,16809.5326683781,1.75649379621869,4.12395389036655,1317997.0,30.3196917414309,68.122,66.0628361595682,75.4523162841797,88.4400024414062,80.401,1613.81247453522,6664.65856902557,100.0,1.4392409324646,2546333378.0,11.61,1.72412,90.7498942417657
EST,2014,20581.7898991695,17413.6867560212,3.32278988182702,2.85654308393384,1314545.0,30.2402806533241,68.269,65.5532115284544,76.2024536132812,85.9499969482422,79.864,2194.67572430004,6732.36747315611,100.0,1.67060923576355,2709032485.0,12.8,1.43023,90.6391548260265
EST,2015,17722.1557669523,17722.1557669523,1.83815262882932,1.30643907694559,1315407.0,30.26011042098,68.416,65.0969209844087,74.5832824707031,86.5599975585938,81.215,3120.70712714772,6481.64408430242,100.0,1.65832471847534,2053390810.0,11.91,1.46777,90.45817122907
EST,2016,18666.3736521706,18264.9873304279,3.09301920751959,2.43852660721117,1315790.0,30.2689210950081,68.563,64.6626626611412,73.0334320068359,86.8899993896484,81.154,10786.6756853297,7150.83713966514,100.0,1.68796372413635,2107825808.0,12.53,1.24306,90.1192766329058
EST,2017,20851.5223496861,19270.8141210511,5.63467248963991,3.74109847269489,1317384.0,30.816,68.717,64.2570788686562,72.1369781494141,86.9599990844727,81.989,29131.217625233,7322.84588244582,100.0,1.63404095172882,1846642347.0,9.28,1.27685,89.8416621517146
EST,2018,23618.1361254581,19914.3454922878,3.69969756161726,4.84907461768212,1321977.0,30.9234385964912,68.88,63.9606434212114,72.0659637451172,87.629997253418,81.647,48893.4376316683,7354.89346637649,100.0,1.54483294487,1911072435.0,8.51,1.40999,89.6371746181855
EST,2019,24021.2501413306,20579.8756732376,3.72664943466884,3.8226798680774,1326898.0,31.0385497076023,69.051,63.6685115518553,72.7060317993164,,82.139,83313.1107289332,6987.72626079774,100.0,1.58012461662292,1737778171.0,7.59,1.62058,89.5862837317461
EST,2020,23933.9939421065,19946.945696898,-2.88380751483778,0.753338456718083,1329522.0,31.0999298245614,69.229,63.3615345768253,72.0443572998047,85.7600021362305,81.853,84354.3769866162,7030.34624474059,100.0,1.52953481674194,2169488523.0,9.59,1.75315,89.285100506368
EST,2021,27953.7670230126,21351.3954794853,7.15444676280146,5.37232986473111,1330932.0,31.1329122807018,69.415,63.1847055320839,73.1502075195312,85.8408003189708,76.643,96297.9325765704,6644.21623343642,100.0,1.54799437522888,2681060611.0,9.8,1.76766,89.0735057546132
EST,2022,28451.1477825175,21080.6531409009,0.0604305165130938,15.782419402399,1348840.0,31.5665808565411,69.609,63.1367948024264,71.4251937866211,86.4713100533557,77.46,104101.301859375,6464.07283295276,100.0,1.5589644908905,2331439433.0,7.28,1.78205,89.1660902291321
EST,2023,30133.304450454,20123.4227027316,-3.02303874520777,8.05478638343502,1370286.0,32.0684764802247,69.81,63.1176144459171,67.6179275512695,86.6171537463114,78.16,112224.017467886,5722.16311047475,100.0,1.42964351177216,2085454295.0,,,88.8915657528326
FIN,2010,46506.2919016566,43556.5385834368,3.1682879121621,0.348872946424805,5363352.0,17.6484106614018,83.77,66.1834985425622,93.1867599487305,70.4499969482422,76.984,1017.4607223244,16484.8400776231,100.0,1.87310171127319,7052407551.0,6.36,3.70532,86.0827363711042
FIN,2011,51060.3242589767,44391.4535667984,2.39039455396828,2.60092840038482,5388272.0,17.7309947678436,84.313,65.6919391690164,93.2884292602539,71.1999969482422,76.758,1581.02634759344,15711.9017005823,100.0,1.81332981586456,6421629231.0,4.92,3.61806,86.9119558750131
FIN,2012,47551.6740841369,43507.9345371578,-1.52284013040689,2.94534602282646,5413971.0,17.8155615518773,84.841,65.1075093394932,91.5533828735352,71.9499969482422,76.635,2205.22053036487,15690.1468441556,100.0,1.8215891122818,5472643075.0,3.98,3.39832,86.7737674375988
FIN,2013,49691.0145200739,42883.6384986417,-0.979741024949618,2.56139415952232,5438972.0,17.8978314521702,85.125,64.5043907459626,91.2365264892578,72.8099975585938,75.248,2525.47724091979,15512.1225113863,100.0,1.84167218208313,4695482191.0,2.31,3.27137,86.4149248552476
FIN,2014,50073.7760815871,42502.4880199858,-0.4780684247837,1.64467051608914,5461512.0,17.9720030274112,85.175,63.9319576160027,89.9938812255859,73.5699996948242,75.135,3008.87373313471,15251.271076581,100.0,1.87765765190125,5102766370.0,2.62,3.14751,86.9608614378226
FIN,2015,42560.3456767103,42560.3456767103,0.466503766322674,1.63270237918134,5479531.0,18.0301108880919,85.225,63.4339270226978,89.6573791503906,74.0199966430664,75.089,3395.18108392853,15056.2155775741,100.0,1.8257349729538,4250905950.0,2.46,2.87196,85.7198518187115
FIN,2016,43451.2562442158,43529.6761616969,2.57193414898754,0.05519539775689,5495303.0,18.0820078312658,85.275,63.0282055999224,89.3280029296875,79.2824044314709,74.365,7131.36291119889,15489.9556948907,100.0,1.80655252933502,3966871438.0,2.69,2.72442,86.2062857545402
FIN,2017,46085.0174739036,44862.220404205,3.30337003591039,0.836045933090816,5508214.0,18.1238944459068,85.325,62.6552811381026,90.6983871459961,75.5199966430664,73.906,22324.1144951885,15464.1776808236,100.0,1.81227469444275,4405324838.0,2.69,2.72787,86.9880515381997
FIN,2018,49654.2497035329,45337.2409550575,1.19297759742292,1.98705901186365,5515525.0,18.1479501184522,85.382,62.3153408434214,92.3850021362305,80.5879813171853,74.804,33999.120663944,15805.3857067097,100.0,1.77911019325256,4515449913.0,2.6,2.75749,87.1308234187751
FIN,2019,48358.1807773701,45898.5708448954,1.34973845741737,1.48185903627636,5521606.0,18.1673609054717,85.446,62.0624967514881,94.5891189575195,77.4499969482422,73.753,57692.6350775481,15508.1691812129,100.0,1.84047222137451,4563293049.0,2.58,2.79961,86.823211021442
FIN,2020,48828.6846862799,44690.9801103074,-2.49103605535707,1.63841596860614,5529543.0,18.1928768835954,85.517,61.8489868728584,96.4726333618164,82.2440854646059,74.071,81650.5089118576,14688.7364832862,100.0,1.85089826583862,4419553378.0,2.5,2.91243,86.5624275394807
FIN,2021,53099.1351400148,45792.0454180872,2.67634641498897,2.49284202465265,5541017.0,18.2301659134121,85.596,61.6707046917791,100.868072509766,81.4573242561531,75.597,104960.876315666,15646.5861772306,100.0,1.88712561130524,5489726511.0,2.56,2.9885,86.4418665696581
FIN,2022,50440.560224974,46016.1492103929,0.763041912763526,6.17278075702792,5556106.0,18.2798093224591,85.681,61.5502866698304,104.944221496582,81.4098120073436,74.039,131286.012181913,14738.1997391698,100.0,1.77915287017822,5314037683.0,2.6,2.96469,86.1865492056955
FIN,2023,52821.5114340717,45353.4530466713,-0.946904862611035,3.47743748643397,5583911.0,18.3705454665088,85.773,61.4871173254305,108.130409240723,82.0747215050785,75.361,153868.49826224,14391.3468534867,100.0,1.76514935493469,5292503329.0,,,86.8113133746577
FRA,2010,40694.8211697025,35578.1968010183,2.00032476039051,1.089446423803,65026211.0,120.653513312923,78.369,64.6865895755283,54.881721496582,61.9000015258789,75.286,278.057105310965,7737.80283768956,100.0,1.31016075611115,105353015788.0,4.41,2.17857,88.4744734979982
FRA,2011,43929.7840873812,36269.9561530888,2.43757653729007,0.851478363204762,65340830.0,121.237276185175,78.622,64.4012852086265,55.6257286071777,62.7700004577637,75.344,401.418225021017,7350.22802740645,100.0,1.15604257583618,112010151896.0,4.23,2.19161,88.3351562117967
FRA,2012,40863.5814412333,36161.2918253465,0.183835264973013,1.08204690089583,65657659.0,121.825139623342,78.878,63.9822023210968,57.9090118408203,63.75,76.181,622.48640329988,7473.82723468712,100.0,1.12417411804199,114180529053.0,4.07,2.22707,88.5170034572843
FRA,2013,42669.1795111893,36256.086680981,0.781756446231,0.747875807422233,65997932.0,122.456502458484,79.135,63.6262148936628,59.8487586975098,66.3399963378906,76.164,821.359069250837,7506.20489138963,100.0,1.14989483356476,118820854036.0,3.96,2.23703,88.7270526593062
FRA,2014,43148.0459288416,36444.3949089146,0.997832947295251,0.570795054388284,66312067.0,123.039367288246,79.394,63.2660590407766,61.5104789733887,68.5299987792969,77.381,1188.96912080874,7106.65526381496,100.0,1.07406842708588,120716756777.0,3.86,2.27592,88.3892852035624
FRA,2015,36702.4323733379,36702.4323733379,1.06675474783462,1.13444009013935,66548272.0,123.477636144355,79.655,62.9034115542196,62.7859306335449,69.4400024414062,77.515,1898.47153356589,7208.30136656291,100.0,1.11580765247345,109712844802.0,4.02,2.22702,88.4100209897649
FRA,2016,37024.2157133669,36920.5342846914,0.860031075424033,0.517258232209031,66724104.0,123.803885332591,79.917,62.632173096763,64.7276763916016,69.6699981689453,77.289,6688.01787132278,7276.87553511397,100.0,1.05861842632294,108836528649.0,3.98,2.22238,88.1862052482324
FRA,2017,38687.1626407164,37580.5979329356,2.08361485997399,0.586343157961707,66918020.0,124.163688653864,80.18,62.3980765439097,65.8022308349609,70.0800018310547,76.602,14819.4761291503,7229.03935292766,100.0,1.14648473262787,108867689621.0,3.93,2.19888,88.397935040293
FRA,2018,41418.1766484844,38062.4435961412,1.64590872395887,1.11459331332806,67158348.0,124.609607570276,80.444,62.1793955597294,67.5435180664062,71.153117074531,76.548,20362.9338827691,7156.81690085647,100.0,1.1474986076355,117655413928.0,3.96,2.19666,88.3540108885468
FRA,2019,40408.2848574751,38705.2072940618,2.02744646419237,1.21052308336793,67382061.0,125.024698023935,80.709,61.9811666181521,67.7331314086914,72.1900024414062,76.637,29255.7243091748,7059.07466974036,100.0,1.43153774738312,120602174129.0,3.79,2.19179,87.9070499266391
FRA,2020,39169.8606000707,35709.2045925926,-7.44064589948231,2.97797868174696,67601110.0,125.431134613601,80.975,61.8134010588151,68.8709411621094,73.3635315888032,75.651,36107.8390576723,6685.6150734803,100.0,1.18946194648743,87513986459.0,3.77,2.27464,87.5955323284831
FRA,2021,43725.0999521245,38030.8571685178,6.88233783360239,1.22181614073425,67842811.0,125.879601076167,81.242,61.7040398746753,69.9397888183594,76.7527928388629,77.388,39644.0530743928,6950.69961060428,100.0,1.23037326335907,97729573744.0,3.64,2.21808,87.3887064402719
FRA,2022,41082.8119320747,38881.2230613595,2.57084047567793,3.22063216992299,68065015.0,126.291891641154,81.509,61.5912351189772,71.5107269287109,77.6175811257937,77.286,47412.4923060694,6661.05781362129,100.0,1.1889523267746,106026835558.0,3.65,2.23312,86.9073629659017
FRA,2023,44690.9345395117,39117.4845032233,0.936487518850853,5.30357173576937,68287487.0,126.704679469339,81.777,61.4660792751563,70.4536437988281,78.0396655209166,77.218,52082.5872535037,6422.99225332454,100.0,1.15350544452667,115256032667.0,,,87.0811958447981
GEO,2010,3281.72930937343,3090.06513662318,6.24640865303363,15.9058283591544,3786695.0,66.2496063543161,55.535,67.6946640008039,32.7360912804725,,,9.50697111861399,2049.54452365453,100.0,0.586639821529388,12436532.0,0.28,,41.1495267590958
GEO,2011,4119.66818307193,3362.1030031968,7.9343365253078,9.17171128297396,3756441.0,65.7203016200707,55.919,67.7397638084288,35.9205541584628,,76.585,14.9077278200297,2289.13484865062,100.0,0.651625037193298,12154187.0,0.3,,41.7983018081647
GEO,2012,4530.69533409431,3609.780798626,6.57883101954195,0.291166471422628,3728874.0,65.238006928164,56.303,67.6326862206997,33.6164699594408,90.9300003051758,77.042,43.7129278168155,2329.92587038339,100.0,0.664130926132202,20048799.0,0.46,,43.357728606813
GEO,2013,4712.00229382665,3806.50600649051,5.13288531209382,-0.650965016455302,3717668.0,65.0419538822212,56.685,67.3865651560398,40.5870663959566,92.2256460791917,75.845,63.7496409039215,2498.34035744989,100.0,0.72580498456955,21318338.0,0.69,0.0771,42.4525118880768
GEO,2014,4830.33486170249,3960.35080091901,4.09049059581743,4.58990448370156,3719414.0,65.0725007872914,57.067,66.9676005173329,46.3290537874173,92.0699996948242,76.134,83.077603084787,2693.97276022513,100.0,0.760027527809143,26436679.0,0.64,0.16991,44.0494868560367
GEO,2015,4086.6223465965,4086.6223465965,3.35102350265353,5.37742167651898,3725276.0,65.1750586094685,57.448,66.4359840145481,51.9050659422441,93.5209496140226,76.092,118.64892695199,2727.58313746418,100.0,0.750866293907166,34242243.0,1.04,0.29397,46.2422856569645
GEO,2016,4143.40125686315,4225.09154904806,3.45021517996871,2.27481842989697,3727505.0,65.2140557752196,57.837,65.8971898365452,58.1988080034057,93.4499969482422,77.0,406.706362566918,2873.23558251431,100.0,0.861489713191986,16319719.0,0.45,0.28025,46.8419920819912
GEO,2017,4418.75206546679,4442.50744127374,5.15990261658827,7.54674499838114,3728004.0,65.2227859617201,58.231,65.3998342675011,63.535040959252,92.5,73.797,2360.24424866497,3068.39799528112,100.0,0.949060201644897,21231758.0,0.56,0.26645,48.3515674115728
GEO,2018,4804.0546040444,4713.65354845303,6.062036412677,3.48481628679124,3726549.0,65.197330207495,58.632,64.9358595812196,66.747813990461,92.3965398062412,72.104,2182.17981301199,3268.97620291589,99.9,1.03199064731598,23144128.0,0.45,0.27573,50.7950188441651
GEO,2019,4741.2832715876,4975.81148194814,5.38071926589951,3.99568034557234,3720161.0,65.0855698239966,59.039,64.4923615039024,69.6463934713126,92.1699981689453,71.978,2776.4927378143,3311.95343427341,100.0,1.02652418613434,15548971.0,0.4,0.28197,50.2822495341658
GEO,2020,4300.85701291207,4659.60925318234,-6.2904717853839,6.84793338769904,3722716.0,65.1302704783232,59.453,64.1121823294811,71.8064531290391,92.48141173712,72.301,3497.44648799425,3150.65667109712,100.0,1.00116765499115,13231875.0,0.36,0.29765,50.1970716358674
GEO,2021,5083.60695484577,5175.19865185825,10.6442336580969,10.229587650373,3708610.0,64.8834808775675,59.872,63.8378060056736,77.2303110681266,92.5888211045913,56.279,3725.11533970949,3604.85464904641,100.0,1.05341958999634,16787165.0,1.5,0.24875,50.8094546959878
GEO,2022,6729.84659930283,5736.30449578597,10.9585321385624,8.13545014384806,3712502.0,64.9515728331992,60.297,63.7158878760804,79.3253367493498,92.8600006103516,57.556,4942.75827999554,3682.96097887624,100.0,1.0323086977005,39454213.0,1.26,0.2347,50.9371779689313
GEO,2023,8283.66960652261,6180.6206023429,7.83220126555726,2.94809953907664,3715483.0,65.0037265124742,60.727,63.6417358197995,78.2652247393707,92.5722427368164,59.778,5251.80710018051,3382.3327949556,100.0,0.946578145027161,31139119.0,,0.25283,51.2615616075649
GRC,2010,26653.0488008626,21547.724178239,-5.6937412158003,1.18092065228493,11121341.0,86.278828549263,76.292,66.2088808027564,101.694053649902,53.6599998474121,79.428,63.9311392394137,5334.60847931918,100.0,0.642821490764618,1293893167.0,1.99,0.60347,64.3989648603574
GRC,2011,25504.7866510124,19448.255802525,-9.87677875300243,0.976657802861098,11104899.0,86.1512723041117,76.649,65.8451124997845,105.812690734863,54.7030526654889,77.902,92.8419069817744,5389.33312225532,100.0,0.492343783378601,1402486556.0,1.97,0.68426,63.7937673645779
GRC,2012,21624.346052551,17924.6620496886,-8.33113421099992,-0.334569925784251,11045011.0,85.6866640806827,77.004,65.4403133152416,110.122978210449,55.6021568733287,77.217,162.335736922308,5534.89715854516,100.0,0.521992683410645,1138029201.0,1.65,0.71005,63.3563660143215
GRC,2013,21573.3449762805,17644.8766635021,-2.27211699888024,-1.9603216018036,10965211.0,85.067579519007,77.355,65.0482485111407,112.705833435059,56.8320402190321,76.955,212.490211086681,5028.99579406178,100.0,0.628217577934265,951302817.0,1.36,0.81478,63.0109825248059
GRC,2014,21474.7257123892,17903.5252440012,0.792225060962835,-1.92347455777482,10892413.0,84.5028161365399,77.702,64.7156591244612,119.104209899902,56.2700004577637,74.918,277.808048593089,5062.60642155232,100.0,0.326164484024048,1338279317.0,2.41,0.83998,64.0328557259217
GRC,2015,17980.7298238137,17980.7298238137,-0.228301892172851,-0.174753732642159,10820883.0,83.947889837083,78.046,64.4361225877416,,57.9300003051758,76.004,409.948060615756,5229.42536205225,100.0,0.391890466213226,1330159357.0,3.07,0.96605,65.0437157178516
GRC,2016,17919.2426377048,18049.928997892,-0.0317947678412054,-0.489961144384012,10775971.0,83.5994647013189,78.387,64.1636112798065,131.403213500977,54.6399993896484,75.885,1411.84492794199,5500.84999300759,100.0,0.135288879275322,1416985518.0,3.49,1.00529,65.9096189494452
GRC,2017,18631.9930129293,18352.0884461258,1.47312472702352,0.2036135315862,10754679.0,83.4342823894492,78.724,63.9236489103791,135.333923339844,59.9743137105094,75.597,3695.69375338864,5616.3461503593,100.0,0.22380830347538,1384671573.0,2.78,1.15228,65.9303201608663
GRC,2018,19873.4015238771,18769.0389621976,2.06467207892409,-0.234800451317412,10732882.0,83.2651823118697,79.058,63.7348406022322,140.950317382812,60.8410897947138,75.779,5035.36701512231,5059.03260652637,100.0,0.402087926864624,1755535165.0,3.11,1.21371,66.5162638357042
GRC,2019,19335.3602002969,19216.6759579785,2.27718065334808,0.245015781395267,10721582.0,83.1775174553918,79.388,63.5769463955355,143.96272277832,63.7433566329741,75.71,6647.33991681452,5118.46106292896,100.0,0.517325818538666,1779259833.0,3.11,1.27499,68.1028285435754
GRC,2020,17886.733165236,17486.951333323,-9.19623149726978,-0.363959702932064,10698599.0,82.999216446858,79.715,63.4362736718399,143.693344116211,65.2699966430664,74.39,8907.70838312568,4851.28940714574,100.0,0.53649765253067,2006739599.0,3.51,1.51149,68.1424868328577
GRC,2021,20654.7001960815,19232.9683327114,8.65449786002131,1.39275644673982,10569207.0,81.9953995345229,80.038,63.1383476119661,150.605484008789,67.1153373107718,73.747,11384.3924146816,4994.41443430903,100.0,0.426903694868088,2250610346.0,3.04,1.45782,68.175382306359
